"site_code","date_index","one_week_date","Log10_NoV_norm","Easting","Northing","carehome_density","school_density","BAME","prop_urb","lockdown_lifting","lockdown_step3","lockdown_step4","lockdown_planB","mobility","imd_score","rain_rolling_7day","temp_rolling_7day","nov_3week"
"UKENNW_UU_TP000018",15,"30/08/2021",NA,360469,429411,24.62654788,85.4091957,0.516173129,0.669364529,0,0,1,0,-26.57956782,40.01351889,0.001010767,284.3268862,4.500416417
"UKENNW_UU_TP000019",15,"30/08/2021",NA,376549,404691,19.04738007,76.53479769,0.310232032,0.79497487,0,0,1,0,-33.03667598,34.30938579,0.000982682,284.4267196,4.325915034
"UKENNW_UU_TP000023",15,"30/08/2021",NA,334328,385183,36.02316562,71.36934276,0.043114647,0.6191496,0,0,1,0,-33.29250007,25.73791738,0.00125715,285.2118615,NA
"UKENNW_UU_TP000024",15,"30/08/2021",NA,382849,435121,24.393875,86.34353476,0.411373863,0.795578256,0,0,1,0,-21.05087542,42.3989497,0.001084173,283.8980962,4.502961774
"UKENNW_UU_TP000026",15,"30/08/2021",NA,380039,407811,25.87845285,85.45169574,0.187366302,0.802016104,0,0,1,0,-33.10956908,29.22926484,0.000976694,284.1574938,5.018213666
"UKENNW_UU_TP000027",15,"30/08/2021",NA,338811,556534,19.61881394,80.2270158,0.038613213,0.74619457,0,0,1,0,-35.99768778,25.81034793,0.001339818,284.6867304,5.35475796
"UKENNW_UU_TP000038",15,"30/08/2021",5.610777716,366639,357111,17.95668541,81.06099308,0.088122908,0.684839598,0,0,1,0,-34.4273349,22.12152806,0.000993143,284.7073044,5.3972887435
"UKENNW_UU_TP000047",15,"30/08/2021",NA,342338,374328,17.43770209,90.74865625,0.04004837,0.721995708,0,0,1,0,-33.7136691,22.53356593,0.001197645,285.2168215,5.891412122
"UKENNW_UU_TP000050",15,"30/08/2021",5.229470634,333099,446501,44.21240186,65.55280379,0.045076645,0.84362016,0,0,1,0,-20.3398474,39.22362132,0.001008908,285.2419929,5.28102721
"UKENNW_UU_TP000067",15,"30/08/2021",NA,393789,394841,14.23876474,73.94177544,0.128396502,0.830965597,0,0,1,0,-35.40430193,32.80202658,0.001047059,284.3112828,5.612839503
"UKENNW_UU_TP000068",15,"30/08/2021",5.295557207,375619,433371,49.15226566,91.02114097,0.165876423,0.749117026,0,0,1,0,-26.55611373,38.27120352,0.001023339,283.9399797,5.1922130255
"UKENNW_UU_TP000076",15,"30/08/2021",NA,345699,458711,16.34762163,68.14730058,0.10084325,0.813114116,0,0,1,0,-37.56889731,26.06076132,0.001045997,284.5167217,6.014292357
"UKENNW_UU_TP000078",15,"30/08/2021",NA,365809,399001,19.83374556,101.0049782,0.075965733,0.828263962,0,0,1,0,-35.3296803,35.70555393,0.000984908,284.8452384,5.321917157
"UKENNW_UU_TP000084",15,"30/08/2021",NA,389609,378201,32.42667519,95.44834765,0.059435681,0.740240744,0,0,1,0,-34.43714859,15.42683177,0.001055216,284.3928076,5.721441179
"UKENNW_UU_TP000095",15,"30/08/2021",NA,324149,390251,18.57355125,44.13428391,0.038481044,0.725003006,0,0,1,0,-33.28571429,18.80501512,0.001361856,285.2698288,5.981031724
"UKENNW_UU_TP000102",15,"30/08/2021",NA,345709,427931,31.63143734,65.55612434,0.223568053,0.772015586,0,0,1,0,-25.64952762,26.05545481,0.000993795,285.0852478,4.407943832
"UKENNW_UU_TP000103",15,"30/08/2021",NA,388287,412525,23.03766971,99.04953898,0.381939411,0.857273363,0,0,1,0,-25.36478499,35.46486782,0.001031113,283.8077614,3.900147425
"UKENNW_UU_TP000110",15,"30/08/2021",4.935478151,333486,392845,18.35554824,95.17845068,0.154762792,0.723849142,0,0,1,0,-36.33009231,41.44665061,0.001261159,285.2458682,4.9703914655
"UKENNW_UU_TP000115",15,"30/08/2021",NA,353579,395921,17.56151325,76.01529161,0.034405887,0.703612933,0,0,1,0,-36.93163656,36.6581355,0.001043311,285.068573,NA
"UKENNW_UU_TP000116",15,"30/08/2021",4.748510043,386519,389821,19.13609618,80.70499951,0.12413202,0.759224889,0,0,1,0,-39.21667685,26.20030235,0.001035999,284.6479002,5.089420998
"UKENNW_UU_TP000124",15,"30/08/2021",NA,358039,386891,22.22504954,76.32446156,0.06249303,0.452000349,0,0,1,0,-35.54143301,22.40770823,0.001027625,285.0301152,5.050265314
"UKENNW_UU_TP000133",15,"30/08/2021",NA,348172,411615,17.89103329,79.12641303,0.048377177,0.719892626,0,0,1,0,-35.22641989,26.49283309,0.00098451,284.5765332,4.901531387
"UKENSO_SW_TP000001",15,"30/08/2021",5.538698277,438718,112480,18.16627664,64.69570578,0.227606805,0.660992934,0,0,1,0,-41.95091729,26.75554973,0.000291621,285.7665648,4.603865546
"UKENSO_SW_TP000004",15,"30/08/2021",NA,470951,105443,25.67033162,69.20846075,0.109334991,0.720707144,0,0,1,0,-36.28458492,24.72363925,0.000297178,285.4629054,5.279031743
"UKENSO_SW_TP000008",15,"30/08/2021",NA,456846,103242,42.815509,56.10564394,0.046614608,0.706103673,0,0,1,0,-30.05052887,12.52756056,0.000309004,285.7069442,5.429472977
"UKENSO_SW_TP000011",15,"30/08/2021",NA,438275,111125,31.8124667,62.32985533,0.033491989,0.701473425,0,0,1,0,-28.80290106,13.44123806,0.00030818,285.7488589,5.762977505
"UKENSO_SW_TP000013",15,"30/08/2021",NA,446839,117931,19.46507649,52.97234878,0.097281132,0.712492093,0,0,1,0,-31.77472178,8.471673034,0.00026218,285.7390903,5.626877128
"UKENSO_SW_TP000016",15,"30/08/2021",5.397926269,460200,85191,56.23934958,64.41800583,0.034052693,0.681747261,0,0,1,0,-14.71428571,25.15371657,0.000374811,285.7483481,5.06942386
"UKENSO_SW_TP000022",15,"30/08/2021",NA,633188,162889,36.2643919,82.06788553,0.0498214,0.678763326,0,0,1,0,-25.49860908,27.55420198,0.000300191,285.0418971,5.89332731
"UKENSO_SW_TP000025",15,"30/08/2021",NA,582959,168491,28.62277426,85.70369464,0.169174301,0.748946586,0,0,1,0,-35.09322204,24.00624434,0.00028041,285.3102222,5.304800985
"UKENSO_SW_TP000026",15,"30/08/2021",NA,601950,143308,16.32618969,71.6084954,0.174048418,0.606874146,0,0,1,0,-34.83863991,20.22551456,0.000305028,285.3677404,5.145081404
"UKENSO_SW_TP000028",15,"30/08/2021",NA,628575,139968,65.73609311,91.19786413,0.093625145,0.802384959,0,0,1,0,-24.62022029,29.1904811,0.000319261,285.1641461,5.343827869
"UKENSO_SW_TP000030",15,"30/08/2021",NA,571975,159382,24.63628297,74.11567871,0.131573272,0.733799324,0,0,1,0,-22.94595968,15.32938011,0.000273582,285.3997777,5.571206214
"UKENSO_SW_TP000033",15,"30/08/2021",NA,616939,159720,28.50974372,75.76764319,0.192190397,0.678834476,0,0,1,0,-33.27865324,17.75721962,0.00028263,285.0924786,5.071730273
"UKENSO_SW_TP000083",15,"30/08/2021",5.649787917,517007,103642,63.79057584,56.31075228,0.081170918,0.868833815,0,0,1,0,-36.72562409,16.40866184,0.000300028,285.4235918,5.698859935
"UKENSO_SW_TP000090",15,"30/08/2021",NA,499695,103145,66.60622689,40.59785187,0.043204862,0.876368079,0,0,1,0,-23.22260454,18.61415076,0.000301369,285.4328534,4.569344473
"UKENSO_SW_TP000091",15,"30/08/2021",5.597402956,576559,109381,81.15717443,76.62792096,0.079992777,0.890135096,0,0,1,0,-27.18685337,31.02549193,0.000356522,285.3501638,5.6618751485
"UKENSW_SWS_TP000002",15,"30/08/2021",NA,253327,134309,11.39169901,83.17305734,0.043230992,0.165435642,0,0,1,0,-25.85694226,14.0977672,0.000825593,285.1781039,5.070881611
"UKENSW_SWS_TP000016",15,"30/08/2021",NA,242167,127655,65.62563421,45.28331723,0.023478715,0.161483265,0,0,1,0,-24,17.34440991,0.000927249,285.4531388,NA
"UKENSW_SWS_TP000024",15,"30/08/2021",NA,302457,80397,98.72085087,79.67223473,0.021223695,0.275705475,0,0,1,0,-21.14285714,16.71968736,0.000241464,285.2477546,6.16433052
"UKENSW_SWS_TP000025",15,"30/08/2021",NA,182302,32206,25.19992798,64.9366016,0.056941565,0.160352459,0,0,1,0,-29.28571429,17.81605719,0.0005735,285.1413422,5.765275567
"UKENSW_SWS_TP000051",15,"30/08/2021",NA,288249,72051,21.91719086,76.08673067,0.025144749,0.296720651,0,0,1,0,-31.530625,21.26890853,0.000223709,284.8885262,5.07197101
"UKENSW_SWS_TP000055",15,"30/08/2021",NA,206629,52671,23.76032285,89.83786086,0.022707192,0.133924393,0,0,1,0,-29.28571429,18.52628281,0.000625885,285.047002,4.996416455
"UKENSW_SWS_TP000058",15,"30/08/2021",5.049799296,249776,54024,47.95896107,64.58372519,0.08208899,0.383226955,0,0,1,0,-28.43154135,25.96361977,0.000350908,284.7071935,5.41910331
"UKENSW_SWS_TP000059",15,"30/08/2021",NA,252334,56403,48.23486509,98.32878747,0.030580701,0.329239604,0,0,1,0,-28.52695274,17.1654902,0.000337133,284.799345,4.430097705
"UKENSW_SWS_TP000064",15,"30/08/2021",6.120048384,313655,90455,52.88361232,65.44115532,0.028092557,0.062514116,0,0,1,0,-21.14285714,9.609910077,0.000230682,285.141669,6.2071428835
"UKENSW_SWS_TP000075",15,"30/08/2021",NA,289699,56301,46.23947442,90.78423722,0.019052173,0.226355616,0,0,1,0,-21.73742114,15.4222214,0.000201963,284.7070287,5.35760533
"UKENSW_WXW_TP000004",15,"30/08/2021",NA,353294,179291,23.90338264,73.83802273,0.158243197,0.526753283,0,0,1,0,-38.70099983,20.74330278,0.000237903,285.4527579,3.783023381
"UKENSW_WXW_TP000005",15,"30/08/2021",NA,369299,168221,27.93000449,94.67806788,0.114375757,0.362178982,0,0,1,0,-40.53124493,11.20360495,0.0002568,285.2643668,5.073329736
"UKENSW_WXW_TP000038",15,"30/08/2021",NA,413049,95051,51.93960973,50.4341812,0.132446991,0.742000784,0,0,1,0,-31.57057003,18.19633482,0.000385969,285.9147433,5.478608073
"UKENSW_WXW_TP000086",15,"30/08/2021",NA,328049,124551,55.54077305,95.28373679,0.065639049,0.342431832,0,0,1,0,-32.50050177,18.5112774,0.000298004,285.1740901,4.651739623
"UKENSW_WXW_TP000100",15,"30/08/2021",NA,331469,156981,69.48926036,77.78287164,0.05115726,0.416207534,0,0,1,0,-30.11546258,24.53700684,0.00026701,285.4764912,5.839593124
"UKENSW_WXW_TP000101",15,"30/08/2021",NA,366380,76721,28.62341014,72.89197315,0.031522824,0.325453079,0,0,1,0,-29.85714286,24.92772066,0.000258077,285.4774168,5.844773009
"UKENTH_TWU_TP000010",15,"30/08/2021",NA,478989,214851,23.27941367,70.12439078,0.264505353,0.735761871,0,0,1,0,-37.12723912,13.93140103,0.000251353,284.9760234,NA
"UKENTH_TWU_TP000013",15,"30/08/2021",NA,467999,155201,23.44098768,62.73306022,0.156108497,0.791821887,0,0,1,0,-31.4396864,13.92360851,0.000299293,285.2347803,5.69956858
"UKENTH_TWU_TP000014",15,"30/08/2021",NA,545469,181671,9.464183122,64.94317982,0.509022684,0.875831265,0,0,1,0,-43.59283951,23.16305619,0.000255691,285.5426295,4.465498942
"UKENTH_TWU_TP000015",15,"30/08/2021",NA,529519,166319,40.72029785,72.76643395,0.464031435,0.849904064,0,0,1,0,-39.57823802,18.23138955,0.000264258,285.3404735,5.275729652
"UKENTH_TWU_TP000021",15,"30/08/2021",NA,513709,201061,12.54569357,223.3562202,0.183579657,0.55324555,0,0,1,0,-40.95876424,10.2373044,0.000205791,285.1235987,4.795964852
"UKENTH_TWU_TP000033",15,"30/08/2021",NA,485799,159501,30.27859777,82.77463122,0.18968676,0.801930264,0,0,1,0,-36.37689548,11.73723456,0.000239857,285.4123256,5.684627108
"UKENTH_TWU_TP000050",15,"30/08/2021",NA,528799,140201,16.74763108,69.39823275,0.261445044,0.636349415,0,0,1,0,-35.35521125,18.19928226,0.000285438,285.5101389,5.463779994
"UKENTH_TWU_TP000052",15,"30/08/2021",3.588387889,549086,180831,13.44305168,62.07304034,0.432375089,0.894834363,0,0,1,0,-42.05154493,21.60172905,0.000257417,285.5503864,3.271698044
"UKENTH_TWU_TP000054",15,"30/08/2021",NA,535659,193171,22.46209163,61.60313955,0.430827056,0.849371326,0,0,1,0,-41.17998165,23.42225619,0.000225062,285.4123277,4.813184644
"UKENTH_TWU_TP000073",15,"30/08/2021",NA,500299,151601,12.63547958,83.84984465,0.173205722,0.775603647,0,0,1,0,-38.29075027,9.323554294,0.000259132,285.394918,5.355109107
"UKENTH_TWU_TP000084",15,"30/08/2021",NA,518999,168301,31.49243428,60.42297686,0.28198129,0.905564263,0,0,1,0,-42.59970581,10.23108229,0.000240804,285.5056106,4.481871984
"UKENTH_TWU_TP000100",15,"30/08/2021",NA,487709,186961,21.05584884,83.81769089,0.317894519,0.796702861,0,0,1,0,-32.90133391,11.66121026,0.000239215,285.0189841,5.595764655
"UKENTH_TWU_TP000102",15,"30/08/2021",NA,555599,176701,13.84880611,77.12504071,0.266113414,0.81206824,0,0,1,0,-39.63018788,15.1661647,0.000266351,285.4006224,4.996455125
"UKENTH_TWU_TP000103",15,"30/08/2021",NA,512349,217841,20.98499163,64.4358235,0.561249242,0.732447363,0,0,1,0,-26.85054771,23.3740027,0.00022655,284.9514807,6.375010694
"UKENTH_TWU_TP000106",15,"30/08/2021",NA,504199,191941,22.37315793,73.99824538,0.248720018,0.748721552,0,0,1,0,-39.71933461,12.24026653,0.000216908,285.1463959,4.3730509215
"UKENTH_TWU_TP000113",15,"30/08/2021",NA,515409,174721,16.80980936,54.48857478,0.528084325,0.883315056,0,0,1,0,-38.32634004,16.69808937,0.000206396,285.5853018,4.3671804
"UKENTH_TWU_TP000116",15,"30/08/2021",NA,449859,166721,22.1903779,74.14343554,0.090767033,0.813267166,0,0,1,0,-33.27579968,10.08892107,0.00030367,285.0686766,5.959989231
"UKENTH_TWU_TP000122",15,"30/08/2021",NA,471099,170701,17.5154388,66.93101732,0.310344486,0.799659728,0,0,1,0,-39.93482593,17.45112448,0.000275143,285.2792202,5.239990137
"UKENTH_TWU_TP000125",15,"30/08/2021",NA,551499,181901,15.63180654,56.77327485,0.339466233,0.807401904,0,0,1,0,-38.61350087,22.19109421,0.000296697,285.4131059,4.545987757
"UKENTH_TWU_TP000126",15,"30/08/2021",NA,539251,209766,17.23426215,84.11387013,0.148800414,0.649178884,0,0,1,0,-34.37225,15.93624707,0.000242075,285.0312912,4.905365145
"UKENTH_TWU_TP000133",15,"30/08/2021",NA,494299,179201,11.56692842,73.17819721,0.599255095,0.799166776,0,0,1,0,-37.22062662,19.86362344,0.000213658,285.4476808,5.097482857
"UKENTH_TWU_TP000139",15,"30/08/2021",NA,412709,185801,19.88512036,84.14556437,0.203856895,0.721517436,0,0,1,0,-36.34509329,19.14917238,0.000309752,285.1077718,5.54201606
"UKENTH_TWU_TP000155",15,"30/08/2021",NA,503199,157401,19.90377711,91.08205398,0.238345571,0.846195369,0,0,1,0,-38.69062412,10.05066597,0.000244189,285.4390667,5.490921983
"UKENTH_TWU_TP000159",15,"30/08/2021",NA,454389,202231,13.9469609,87.13691138,0.289125761,0.783006083,0,0,1,0,-42.65140699,16.35319025,0.000264961,285.2259066,5.732579766
"UKENAN_AW_TP000016",16,"06/09/2021",5.303425248,508487,249332,45.63787047,76.56114328,0.285790427,0.451289326,0,0,1,0,-20.89527994,18.32439455,0.00153246,277.1101811,5.805145858
"UKENAN_AW_TP000023",16,"06/09/2021",6.162741652,535699,340996,22.61205765,83.9619918,0.063382687,0.442780283,0,0,1,0,-6.319648539,18.41974316,0.001837178,277.1818199,5.952948808
"UKENAN_AW_TP000037",16,"06/09/2021",5.31335313,493847,268578,46.12113427,102.1467812,0.130760913,0.469652264,0,0,1,0,-20.35279243,19.14621772,0.001672633,276.8082219,5.4717838105
"UKENAN_AW_TP000050",16,"06/09/2021",5.696996406,547187,261751,14.67441713,65.0998724,0.239571149,0.535729004,0,0,1,0,-30.51566232,11.24341364,0.001684821,277.1997511,5.789077843
"UKENAN_AW_TP000051",16,"06/09/2021",4.864241185,502806,226864,18.14535083,67.29204992,0.542072957,0.608235937,0,0,1,0,-16.88561356,23.97501893,0.001521376,276.9473418,5.321751642
"UKENAN_AW_TP000055",16,"06/09/2021",5.927706237,573806,206725,12.74058882,77.71768832,0.139765582,0.435855358,0,0,1,0,-24.13065805,11.3906665,0.001718172,277.4718323,6.0164965795
"UKENAN_AW_TP000063",16,"06/09/2021",5.623831682,602226,223615,34.05130865,65.95441606,0.158600042,0.612357018,0,0,1,0,-27.63071765,14.96512843,0.001677256,277.7922522,5.472057341
"UKENAN_AW_TP000069",16,"06/09/2021",4.587114908,488411,240500,15.45343649,76.13040354,0.305273651,0.525628928,0,0,1,0,-24.1553348,17.34084719,0.001555387,277.0523151,4.650333491
"UKENAN_AW_TP000082",16,"06/09/2021",6.070635481,560459,304206,36.21294161,57.64317517,0.041253024,0.272486924,0,0,1,0,-8.891621211,12.6477287,0.001770886,277.2521909,5.9679662205
"UKENAN_AW_TP000107",16,"06/09/2021",6.213365056,481616,261993,31.49815503,76.52056923,0.202039383,0.417050818,0,0,1,0,-25.82725868,21.61834343,0.001683786,276.8475885,5.6622633085
"UKENAN_AW_TP000115",16,"06/09/2021",4.997816928,651859,311135,32.33836004,88.76567746,0.061750419,0.421688203,0,0,1,0,-17.91281991,36.38426429,0.002108749,278.5133261,5.128086846
"UKENAN_AW_TP000116",16,"06/09/2021",5.646475789,526212,410959,31.9885858,112.6653252,0.042778563,0.358140253,0,0,1,0,-13.84031368,34.02040488,0.001717857,277.1739861,5.7501664815
"UKENAN_AW_TP000144",16,"06/09/2021",4.809772982,617466,241968,17.97323439,72.82368322,0.150367322,0.577459918,0,0,1,0,-21.56950775,22.38813909,0.001595492,277.8546599,5.304318015
"UKENAN_AW_TP000148",16,"06/09/2021",5.980446697,614064,214273,58.93404344,70.75299363,0.044758141,0.615104284,0,0,1,0,-15.14285714,48.06123054,0.0018062,278.2285619,6.273592491
"UKENAN_AW_TP000154",16,"06/09/2021",5.49252328,560275,322372,27.64497595,104.3875734,0.078896291,0.309586587,0,0,1,0,-8.860339073,26.29407357,0.001834369,277.3115477,6.0779312835
"UKENAN_AW_TP000161",16,"06/09/2021",5.029293769,499884,370410,28.62810223,84.00575171,0.075070962,0.457699687,0,0,1,0,-18.68701844,23.87582972,0.001767618,276.8779817,4.9903023745
"UKENAN_AW_TP000170",16,"06/09/2021",5.251451418,653429,297861,33.34557169,84.17819043,0.032604228,0.598076701,0,0,1,0,-14.06243723,31.33795197,0.002063106,278.6618814,5.4397652435
"UKENAN_AW_TP000200",16,"06/09/2021",5.700019416,627841,307418,26.920842,82.05283526,0.100182769,0.50101945,0,0,1,0,-20.31343054,20.44192056,0.001660268,277.4906268,5.2196917535
"UKENAN_AW_TP000210",16,"06/09/2021",4.908008485,521980,298342,18.38256274,78.84396117,0.252795595,0.412568134,0,0,1,0,-22.27163972,25.00839697,0.001692992,277.1810908,5.23016111
"UKENAN_AW_TP000293",16,"06/09/2021",5.396249102,545869,314163,21.97797277,114.6164594,0.03949554,0.158708474,0,0,1,0,-18.43691852,31.67848747,0.001827,277.2249683,4.888485669
"UKENAN_AW_TP000303",16,"06/09/2021",6.021630255,573699,190651,15.73206641,82.0684527,0.15687991,0.51126442,0,0,1,0,-21.82271004,26.99593904,0.001813801,277.7512669,5.827098512
"UKENAN_AW_TP000307",16,"06/09/2021",5.52662724,587999,187601,41.56452959,74.82617199,0.120586396,0.67156331,0,0,1,0,-25.13385212,20.80071851,0.001960276,278.1645225,5.2505764355
"UKENAN_AW_TP000308",16,"06/09/2021",6.012233013,565353,175767,18.31969555,73.94341845,0.248688563,0.356055849,0,0,1,0,-26.27447025,20.20759936,0.001838775,277.7666145,5.7980988785
"UKENMI_ST_TP000018",16,"06/09/2021",5.751232033,389999,301651,27.69265998,93.31342415,0.453468539,0.809827642,0,0,1,0,-20.56688237,32.77506914,0.002441242,276.9068936,5.466776784
"UKENMI_ST_TP000036",16,"06/09/2021",5.823519646,395499,322271,20.28596632,90.33221484,0.094489334,0.756142584,0,0,1,0,-16.23176456,15.48175127,0.002673937,276.6559409,5.781403551
"UKENMI_ST_TP000056",16,"06/09/2021",3.372121531,426849,325511,37.87951795,69.6147878,0.189702336,0.609457963,0,0,1,0,-22.35558267,22.36936924,0.002466077,276.6857991,4.190270026
"UKENMI_ST_TP000060",16,"06/09/2021",5.983471424,370979,301401,16.17136515,92.96884927,0.109037124,0.593580794,0,0,1,0,-8.2636076,33.63402921,0.002413706,276.9582534,5.983471424
"UKENMI_ST_TP000062",16,"06/09/2021",5.305065781,419379,291391,25.44194012,80.86253104,0.279113689,0.764340381,0,0,1,0,-21.33049201,33.48915907,0.002250486,276.8133659,5.3026250395
"UKENMI_ST_TP000068",16,"06/09/2021",5.537171096,433599,273701,20.08644881,81.27678916,0.32835739,0.686185216,0,0,1,0,-34.84809451,22.88142864,0.002096075,276.8831283,5.1617078615
"UKENMI_ST_TP000074",16,"06/09/2021",4.985030507,439359,334491,26.5439936,84.44360893,0.265382349,0.697851396,0,0,1,0,-25.84579719,26.00331414,0.002300136,276.7295519,4.6833067525
"UKENMI_ST_TP000099",16,"06/09/2021",5.743742829,380829,216121,37.75378364,76.76092957,0.146457353,0.777991378,0,0,1,0,-28.85543139,19.2770059,0.001901772,277.548835,5.276732901
"UKENMI_ST_TP000100",16,"06/09/2021",5.181406108,402189,301921,24.58189221,74.54533577,0.101197532,0.736690835,0,0,1,0,-18.08843024,27.79143129,0.002427077,276.8065042,5.403441677
"UKENMI_ST_TP000120",16,"06/09/2021",6.210219467,382559,273751,42.80642602,113.3826078,0.045531848,0.784991153,0,0,1,0,-20.92403087,21.21502751,0.002220943,277.1378358,5.3602525705
"UKENMI_ST_TP000137",16,"06/09/2021",6.125528717,453099,321301,23.02902524,89.1323871,0.232123889,0.780747525,0,0,1,0,-26.05897498,16.31667635,0.001973248,276.8161476,5.8616971595
"UKENMI_ST_TP000143",16,"06/09/2021",NA,454829,362421,37.01791612,111.4440314,0.057636341,0.865019712,0,0,1,0,-12.46397934,27.11781991,0.002179633,276.4401477,6.358289703
"UKENMI_ST_TP000156",16,"06/09/2021",NA,416499,292356,23.15393084,79.82544548,0.505334449,0.81418656,0,0,1,0,-23.1573707,34.51764515,0.002309723,276.7832645,3.947557312
"UKENMI_ST_TP000163",16,"06/09/2021",4.900787562,464729,342221,28.27584543,85.52683583,0.27076085,0.750149967,0,0,1,0,-26.07564274,26.61473169,0.002067782,276.5981826,5.0110412895
"UKENMI_ST_TP000164",16,"06/09/2021",6.885288428,433479,295881,28.83707718,85.05225586,0.144513656,0.849140815,0,0,1,0,-13.24691194,21.84931771,0.002125237,276.8496182,6.0244548675
"UKENMI_ST_TP000180",16,"06/09/2021",NA,387079,283821,30.36242433,60.26653227,0.134517971,0.793096634,0,0,1,0,-20.61658402,23.27839976,0.002348592,276.9151633,5.013383862
"UKENMI_ST_TP000182",16,"06/09/2021",5.349148701,449419,276351,31.11038588,84.88878384,0.159309719,0.66357527,0,0,1,0,-23.24753057,13.40961034,0.001904573,276.7456466,5.585157605
"UKENMI_ST_TP000184",16,"06/09/2021",NA,361299,313701,19.36051848,83.34458742,0.146895087,0.642414434,0,0,1,0,-7.184219692,21.29450982,0.002538761,277.0105463,5.734932436
"UKENMI_ST_TP000186",16,"06/09/2021",5.95854921,487449,405991,23.87223826,87.77239449,0.098029807,0.566019949,0,0,1,0,-15.42836652,27.76673718,0.001739277,276.9443162,5.8074848635
