"site_code","date","weighted_mobility"
"UKENNE_NU_TP000031","2021-05-24",-25.9436364423327
"UKENNE_NU_TP000031","2021-05-31",-35.7758199872905
"UKENNE_NU_TP000031","2021-06-07",-24.3831720151477
"UKENNE_NU_TP000031","2021-06-14",-22.5373743672224
"UKENNE_NU_TP000031","2021-06-21",-23.441330169489
"UKENNE_NU_TP000031","2021-06-28",-26.2059161308572
"UKENNE_NU_TP000031","2021-07-05",-26.3124678490764
"UKENNE_NU_TP000031","2021-07-12",-26.5194936163936
"UKENNE_NU_TP000031","2021-07-19",-28.2819926596868
"UKENNE_NU_TP000031","2021-07-26",-30.7394652828052
"UKENNE_NU_TP000031","2021-08-02",-31.2292336493599
"UKENNE_NU_TP000031","2021-08-09",-31.7944109015079
"UKENNE_NU_TP000031","2021-08-16",-31.7810717176613
"UKENNE_NU_TP000031","2021-08-23",-31.6995725182957
"UKENNE_NU_TP000031","2021-08-30",-35.1239355128475
"UKENNE_NU_TP000031","2021-09-06",-25.8075363980223
"UKENNE_NU_TP000031","2021-09-13",-25.2020823387703
"UKENNE_NU_TP000031","2021-09-20",-25.2524775759187
"UKENNE_NU_TP000031","2021-09-27",-24.3383132677915
"UKENNE_NU_TP000031","2021-10-04",-24.7642483167732
"UKENNE_NU_TP000031","2021-10-11",-23.7204672353524
"UKENNE_NU_TP000031","2021-10-18",-23.7172158718285
"UKENNE_NU_TP000031","2021-10-25",-30.2788715893567
"UKENNE_NU_TP000031","2021-11-01",-24.7443402562131
"UKENNE_NU_TP000031","2021-11-08",-21.9461075618364
"UKENNE_NU_TP000031","2021-11-15",-21.5941457059475
"UKENNE_NU_TP000031","2021-11-22",-21.2225018920332
"UKENNE_NU_TP000031","2021-11-29",-23.0002088329739
"UKENNE_NU_TP000031","2021-12-06",-21.3283514881129
"UKENNE_NU_TP000031","2021-12-13",-20.8149319795879
"UKENNE_NU_TP000031","2021-12-20",-29.9578965794575
"UKENNE_NU_TP000031","2021-12-27",-60.898323827731
"UKENNE_NU_TP000031","2022-01-03",-44.2569081791628
"UKENNE_NU_TP000031","2022-01-10",-25.9169322249978
"UKENNE_NU_TP000031","2022-01-17",-23.1750218335249
"UKENNE_NU_TP000031","2022-01-24",-22.3137532143068
"UKENNE_NU_TP000031","2022-01-31",-21.6063006980679
"UKENNE_NU_TP000031","2022-02-07",-21.1134172635589
"UKENNE_NU_TP000031","2022-02-14",-20.5462569144858
"UKENNE_NU_TP000031","2022-02-21",-26.9714186539354
"UKENNE_NU_TP000031","2022-02-28",-21.393303849423
"UKENNE_NU_TP000031","2022-03-07",-18.5416003174594
"UKENNE_NU_TP000031","2022-03-14",-18.8887129563145
"UKENNE_NU_TP000031","2022-03-21",-19.2277287747957
"UKENNE_NU_TP000031","2022-03-28",-19.952010256672
"UKENNE_NU_TP000031","2022-04-04",-19.7608960823223
"UKENNE_NU_TP000031","2022-04-11",-25.596780906955
"UKENNE_NU_TP000031","2022-04-18",-39.6412545553719
"UKENNE_NU_TP000031","2022-04-25",-18.7780731261522
"UKENNE_NU_TP000039","2021-05-03",0
"UKENNE_NU_TP000039","2021-05-10",-17.5912959306925
"UKENNE_NU_TP000039","2021-05-17",-16.5932409855115
"UKENNE_NU_TP000039","2021-05-24",-15.4482096331952
"UKENNE_NU_TP000039","2021-05-31",-28.8695005825093
"UKENNE_NU_TP000039","2021-06-07",-15.4436168533361
"UKENNE_NU_TP000039","2021-06-14",-14.5808031090237
"UKENNE_NU_TP000039","2021-06-21",-15.1522978235696
"UKENNE_NU_TP000039","2021-06-28",-16.0088758727254
"UKENNE_NU_TP000039","2021-07-05",-17.5722818910882
"UKENNE_NU_TP000039","2021-07-12",-20.9900257966458
"UKENNE_NU_TP000039","2021-07-19",-25.9621690169103
"UKENNE_NU_TP000039","2021-07-26",-26.9842510086913
"UKENNE_NU_TP000039","2021-08-02",-26.1409497782372
"UKENNE_NU_TP000039","2021-08-09",-24.4323099249795
"UKENNE_NU_TP000039","2021-08-16",-23.7130943221833
"UKENNE_NU_TP000039","2021-08-23",-23.4240906559498
"UKENNE_NU_TP000039","2021-08-30",-27.4224108675184
"UKENNE_NU_TP000039","2021-09-06",-15.2986271887662
"UKENNE_NU_TP000039","2021-09-13",-16.2872935883481
"UKENNE_NU_TP000039","2021-09-20",-16.0083870276966
"UKENNE_NU_TP000039","2021-09-27",-16.0122562318879
"UKENNE_NU_TP000039","2021-10-04",-16.5830297780723
"UKENNE_NU_TP000039","2021-10-11",-15.584814228675
"UKENNE_NU_TP000039","2021-10-18",-15.8732356639301
"UKENNE_NU_TP000039","2021-10-25",-23.0095659345677
"UKENNE_NU_TP000039","2021-11-01",-19.4363925067396
"UKENNE_NU_TP000039","2021-11-08",-16.7269203624164
"UKENNE_NU_TP000039","2021-11-15",-17.0140317471833
"UKENNE_NU_TP000039","2021-11-22",-17.43994639226
"UKENNE_NU_TP000039","2021-11-29",-20.71608967071
"UKENNE_NU_TP000039","2021-12-06",-17.7194183316693
"UKENNE_NU_TP000039","2021-12-13",-15.1575164818366
"UKENNE_NU_TP000039","2021-12-20",-23.5833253895928
"UKENNE_NU_TP000039","2021-12-27",-55.7227903262952
"UKENNE_NU_TP000039","2022-01-03",-39.8525351847461
"UKENNE_NU_TP000039","2022-01-10",-20.4378372507689
"UKENNE_NU_TP000039","2022-01-17",-16.3108838693538
"UKENNE_NU_TP000039","2022-01-24",-15.4518144555325
"UKENNE_NU_TP000039","2022-01-31",-13.8861856982
"UKENNE_NU_TP000039","2022-02-07",-14.5923510390127
"UKENNE_NU_TP000039","2022-02-14",-13.3126114259094
"UKENNE_NU_TP000039","2022-02-21",-21.1657246652603
"UKENNE_NU_TP000039","2022-02-28",-15.0223438313919
"UKENNE_NU_TP000039","2022-03-07",-12.739253890496
"UKENNE_NU_TP000039","2022-03-14",-13.3079602966989
"UKENNE_NU_TP000039","2022-03-21",-13.4518614622703
"UKENNE_NU_TP000039","2022-03-28",-13.4517301280375
"UKENNE_NU_TP000039","2022-04-04",-13.3081620178911
"UKENNE_NU_TP000039","2022-04-11",-18.5938333500939
"UKENNE_NU_TP000039","2022-04-18",-35.2818703539592
"UKENNE_NU_TP000039","2022-04-25",-14.0100145471542
"UKENNE_NU_TP000046","2021-05-03",0
"UKENNE_NU_TP000046","2021-05-10",-14.7364297111646
"UKENNE_NU_TP000046","2021-05-17",-14.5398480231603
"UKENNE_NU_TP000046","2021-05-24",-13.1174517404873
"UKENNE_NU_TP000046","2021-05-31",-26.0178206189196
"UKENNE_NU_TP000046","2021-06-07",-14.3690477632397
"UKENNE_NU_TP000046","2021-06-14",-13.030689776868
"UKENNE_NU_TP000046","2021-06-21",-13.4820480368862
"UKENNE_NU_TP000046","2021-06-28",-15.7926488588187
"UKENNE_NU_TP000046","2021-07-05",-15.9663197469601
"UKENNE_NU_TP000046","2021-07-12",-18.7449754911538
"UKENNE_NU_TP000046","2021-07-19",-22.4662692589953
"UKENNE_NU_TP000046","2021-07-26",-22.2766726320602
"UKENNE_NU_TP000046","2021-08-02",-23.9394574743865
"UKENNE_NU_TP000046","2021-08-09",-23.0627083350584
"UKENNE_NU_TP000046","2021-08-16",-20.8565000225751
"UKENNE_NU_TP000046","2021-08-23",-21.5449423245689
"UKENNE_NU_TP000046","2021-08-30",-26.0886137315584
"UKENNE_NU_TP000046","2021-09-06",-14.8018186013543
"UKENNE_NU_TP000046","2021-09-13",-14.9322634682063
"UKENNE_NU_TP000046","2021-09-20",-14.819325178768
"UKENNE_NU_TP000046","2021-09-27",-14.9343631729779
"UKENNE_NU_TP000046","2021-10-04",-14.8214248835395
"UKENNE_NU_TP000046","2021-10-11",-12.151446035033
"UKENNE_NU_TP000046","2021-10-18",-12.303596888842
"UKENNE_NU_TP000046","2021-10-25",-19.8924700534761
"UKENNE_NU_TP000046","2021-11-01",-14.5747991937796
"UKENNE_NU_TP000046","2021-11-08",-11.7103383620403
"UKENNE_NU_TP000046","2021-11-15",-13.0967646138122
"UKENNE_NU_TP000046","2021-11-22",-13.084290353599
"UKENNE_NU_TP000046","2021-11-29",-17.4624417547009
"UKENNE_NU_TP000046","2021-12-06",-13.3575923633082
"UKENNE_NU_TP000046","2021-12-13",-12.8037943377096
"UKENNE_NU_TP000046","2021-12-20",-23.1994523162252
"UKENNE_NU_TP000046","2021-12-27",-57.0959317061548
"UKENNE_NU_TP000046","2022-01-03",-39.8796817517571
"UKENNE_NU_TP000046","2022-01-10",-17.6133877956037
"UKENNE_NU_TP000046","2022-01-17",-15.7583446432324
"UKENNE_NU_TP000046","2022-01-24",-12.960977508719
"UKENNE_NU_TP000046","2022-01-31",-12.3824169153184
"UKENNE_NU_TP000046","2022-02-07",-12.0935220803427
"UKENNE_NU_TP000046","2022-02-14",-11.937357769615
"UKENNE_NU_TP000046","2022-02-21",-18.2580852101567
"UKENNE_NU_TP000046","2022-02-28",-11.6711257976697
"UKENNE_NU_TP000046","2022-03-07",-8.41844893042753
"UKENNE_NU_TP000046","2022-03-14",-9.38757320093513
"UKENNE_NU_TP000046","2022-03-21",-10.5469800451324
"UKENNE_NU_TP000046","2022-03-28",-10.9735757373485
"UKENNE_NU_TP000046","2022-04-04",-9.02909006622667
"UKENNE_NU_TP000046","2022-04-11",-15.7031443558601
"UKENNE_NU_TP000046","2022-04-18",-34.7841880555243
"UKENNE_NU_TP000046","2022-04-25",-10.8088266549101
"UKENNE_NU_TP000048","2021-05-03",0
"UKENNE_NU_TP000048","2021-05-10",-23.6944303014478
"UKENNE_NU_TP000048","2021-05-17",-22.7955133724293
"UKENNE_NU_TP000048","2021-05-24",-21.9889120507772
"UKENNE_NU_TP000048","2021-05-31",-34.4087160157335
"UKENNE_NU_TP000048","2021-06-07",-22.3713256756654
"UKENNE_NU_TP000048","2021-06-14",-20.3526305056313
"UKENNE_NU_TP000048","2021-06-21",-21.279010068299
"UKENNE_NU_TP000048","2021-06-28",-24.0856113899511
"UKENNE_NU_TP000048","2021-07-05",-24.7998971042368
"UKENNE_NU_TP000048","2021-07-12",-25.7075814968704
"UKENNE_NU_TP000048","2021-07-19",-28.7768182023952
"UKENNE_NU_TP000048","2021-07-26",-31.7537393005536
"UKENNE_NU_TP000048","2021-08-02",-31.8229760060784
"UKENNE_NU_TP000048","2021-08-09",-29.1966221673516
"UKENNE_NU_TP000048","2021-08-16",-28.3812533820843
"UKENNE_NU_TP000048","2021-08-23",-28.7175092032894
"UKENNE_NU_TP000048","2021-08-30",-33.4361786493826
"UKENNE_NU_TP000048","2021-09-06",-23.2053896309666
"UKENNE_NU_TP000048","2021-09-13",-22.5603406222057
"UKENNE_NU_TP000048","2021-09-20",-23.2746263364914
"UKENNE_NU_TP000048","2021-09-27",-22.7031977650629
"UKENNE_NU_TP000048","2021-10-04",-24.615265889504
"UKENNE_NU_TP000048","2021-10-11",-22.0856113899511
"UKENNE_NU_TP000048","2021-10-18",-22.1548480954759
"UKENNE_NU_TP000048","2021-10-25",-28.8142085424633
"UKENNE_NU_TP000048","2021-11-01",-24.2284685328082
"UKENNE_NU_TP000048","2021-11-08",-21.5416454521717
"UKENNE_NU_TP000048","2021-11-15",-21.1548480954759
"UKENNE_NU_TP000048","2021-11-22",-21.4218672111561
"UKENNE_NU_TP000048","2021-11-29",-24.3482467738238
"UKENNE_NU_TP000048","2021-12-06",-21.279010068299
"UKENNE_NU_TP000048","2021-12-13",-19.9845283189696
"UKENNE_NU_TP000048","2021-12-20",-28.8603663461465
"UKENNE_NU_TP000048","2021-12-27",-60.1933986783479
"UKENNE_NU_TP000048","2022-01-03",-43.4966478912923
"UKENNE_NU_TP000048","2022-01-10",-23.9889120507772
"UKENNE_NU_TP000048","2022-01-17",-22.394404577507
"UKENNE_NU_TP000048","2022-01-24",-21.4680250148393
"UKENNE_NU_TP000048","2022-01-31",-20.7768182023952
"UKENNE_NU_TP000048","2022-02-07",-19.84605490792
"UKENNE_NU_TP000048","2022-02-14",-19.3207841401746
"UKENNE_NU_TP000048","2022-02-21",-25.0263023908453
"UKENNE_NU_TP000048","2022-02-28",-19.9196753452524
"UKENNE_NU_TP000048","2022-03-07",-17.5141828185225
"UKENNE_NU_TP000048","2022-03-14",-17.5603406222057
"UKENNE_NU_TP000048","2022-03-21",-18.5559568903982
"UKENNE_NU_TP000048","2022-03-28",-18.6482724977646
"UKENNE_NU_TP000048","2022-04-04",-17.6713513996062
"UKENNE_NU_TP000048","2022-04-11",-22.8834452479881
"UKENNE_NU_TP000048","2022-04-18",-39.4966478912924
"UKENNE_NU_TP000048","2022-04-25",-17.8416711761125
"UKENNE_NU_TP000051","2021-05-03",0
"UKENNE_NU_TP000051","2021-05-10",-19.5298137239596
"UKENNE_NU_TP000051","2021-05-17",-18.6847264050025
"UKENNE_NU_TP000051","2021-05-24",-17.6709892017202
"UKENNE_NU_TP000051","2021-05-31",-34.9149750989907
"UKENNE_NU_TP000051","2021-06-07",-22.0905193251904
"UKENNE_NU_TP000051","2021-06-14",-20.4949177344509
"UKENNE_NU_TP000051","2021-06-21",-22.3492768120905
"UKENNE_NU_TP000051","2021-06-28",-24.3289947934383
"UKENNE_NU_TP000051","2021-07-05",-24.0644378050173
"UKENNE_NU_TP000051","2021-07-12",-26.0476700466087
"UKENNE_NU_TP000051","2021-07-19",-29.7376819812241
"UKENNE_NU_TP000051","2021-07-26",-30.0589210960747
"UKENNE_NU_TP000051","2021-08-02",-31.7844086960711
"UKENNE_NU_TP000051","2021-08-09",-30.6775311136731
"UKENNE_NU_TP000051","2021-08-16",-29.8088855476679
"UKENNE_NU_TP000051","2021-08-23",-29.2394742464987
"UKENNE_NU_TP000051","2021-08-30",-32.5201181587213
"UKENNE_NU_TP000051","2021-09-06",-21.5346117659705
"UKENNE_NU_TP000051","2021-09-13",-21.6493599705562
"UKENNE_NU_TP000051","2021-09-20",-24.3426876225697
"UKENNE_NU_TP000051","2021-09-27",-22.9195167537735
"UKENNE_NU_TP000051","2021-10-04",-23.6321983126203
"UKENNE_NU_TP000051","2021-10-11",-21.7782188790672
"UKENNE_NU_TP000051","2021-10-18",-22.3602124979613
"UKENNE_NU_TP000051","2021-10-25",-29.2056626670054
"UKENNE_NU_TP000051","2021-11-01",-23.3633970230315
"UKENNE_NU_TP000051","2021-11-08",-20.9483744120281
"UKENNE_NU_TP000051","2021-11-15",-20.9535966809457
"UKENNE_NU_TP000051","2021-11-22",-19.5602363322782
"UKENNE_NU_TP000051","2021-11-29",-21.5486063207282
"UKENNE_NU_TP000051","2021-12-06",-19.5294682328639
"UKENNE_NU_TP000051","2021-12-13",-18.5494100758386
"UKENNE_NU_TP000051","2021-12-20",-27.0217431501823
"UKENNE_NU_TP000051","2021-12-27",-60.6504753256774
"UKENNE_NU_TP000051","2022-01-03",-43.9346612987671
"UKENNE_NU_TP000051","2022-01-10",-23.107004205897
"UKENNE_NU_TP000051","2022-01-17",-21.1290265617994
"UKENNE_NU_TP000051","2022-01-24",-20.1238458253883
"UKENNE_NU_TP000051","2022-01-31",-19.1212325893565
"UKENNE_NU_TP000051","2022-02-07",-19.4032620598074
"UKENNE_NU_TP000051","2022-02-14",-18.8361065750107
"UKENNE_NU_TP000051","2022-02-21",-25.7063845792019
"UKENNE_NU_TP000051","2022-02-28",-19.4073765944322
"UKENNE_NU_TP000051","2022-03-07",-17.6800830357858
"UKENNE_NU_TP000051","2022-03-14",-18.0991404077801
"UKENNE_NU_TP000051","2022-03-21",-19.6720994514751
"UKENNE_NU_TP000051","2022-03-28",-18.2618386228322
"UKENNE_NU_TP000051","2022-04-04",-19.7815155489095
"UKENNE_NU_TP000051","2022-04-11",-23.8457435416709
"UKENNE_NU_TP000051","2022-04-18",-40.3879412894292
"UKENNE_NU_TP000051","2022-04-25",-18.6820343172766
"UKENNE_NU_TP000055","2021-05-03",0
"UKENNE_NU_TP000055","2021-05-10",-24.2812938200124
"UKENNE_NU_TP000055","2021-05-17",-23.4459760320353
"UKENNE_NU_TP000055","2021-05-24",-22.6681144532827
"UKENNE_NU_TP000055","2021-05-31",-34.883655538448
"UKENNE_NU_TP000055","2021-06-07",-23.0121797130971
"UKENNE_NU_TP000055","2021-06-14",-21.0886811109068
"UKENNE_NU_TP000055","2021-06-21",-21.9571741314225
"UKENNE_NU_TP000055","2021-06-28",-24.739582924978
"UKENNE_NU_TP000055","2021-07-05",-25.4622549882758
"UKENNE_NU_TP000055","2021-07-12",-26.3895846942032
"UKENNE_NU_TP000055","2021-07-19",-29.3266208075552
"UKENNE_NU_TP000055","2021-07-26",-32.3058715697839
"UKENNE_NU_TP000055","2021-08-02",-32.3883909022981
"UKENNE_NU_TP000055","2021-08-09",-29.6997143158514
"UKENNE_NU_TP000055","2021-08-16",-28.780869749944
"UKENNE_NU_TP000055","2021-08-23",-29.149888382038
"UKENNE_NU_TP000055","2021-08-30",-33.9645696127842
"UKENNE_NU_TP000055","2021-09-06",-23.8599344558438
"UKENNE_NU_TP000055","2021-09-13",-23.1482585156221
"UKENNE_NU_TP000055","2021-09-20",-23.8812572359323
"UKENNE_NU_TP000055","2021-09-27",-23.2760716801476
"UKENNE_NU_TP000055","2021-10-04",-25.2777458411254
"UKENNE_NU_TP000055","2021-10-11",-22.6614020862202
"UKENNE_NU_TP000055","2021-10-18",-22.7107024084553
"UKENNE_NU_TP000055","2021-10-25",-29.2390077388675
"UKENNE_NU_TP000055","2021-11-01",-24.8229722351019
"UKENNE_NU_TP000055","2021-11-08",-22.1822625397668
"UKENNE_NU_TP000055","2021-11-15",-21.7365833633489
"UKENNE_NU_TP000055","2021-11-22",-22.0697732110998
"UKENNE_NU_TP000055","2021-11-29",-24.9048632875561
"UKENNE_NU_TP000055","2021-12-06",-21.9137985706475
"UKENNE_NU_TP000055","2021-12-13",-20.4587697153351
"UKENNE_NU_TP000055","2021-12-20",-29.2355582131952
"UKENNE_NU_TP000055","2021-12-27",-60.2541390313834
"UKENNE_NU_TP000055","2022-01-03",-43.8526015014003
"UKENNE_NU_TP000055","2022-01-10",-24.5869726674257
"UKENNE_NU_TP000055","2022-01-17",-22.9472261229448
"UKENNE_NU_TP000055","2022-01-24",-22.0654454983174
"UKENNE_NU_TP000055","2022-01-31",-21.3600099243508
"UKENNE_NU_TP000055","2022-02-07",-20.3925237212979
"UKENNE_NU_TP000055","2022-02-14",-19.8643361723681
"UKENNE_NU_TP000055","2022-02-21",-25.4434045144448
"UKENNE_NU_TP000055","2022-02-28",-20.5240307007822
"UKENNE_NU_TP000055","2022-03-07",-18.1209258313013
"UKENNE_NU_TP000055","2022-03-14",-18.1564747581177
"UKENNE_NU_TP000055","2022-03-21",-19.0779371285612
"UKENNE_NU_TP000055","2022-03-28",-19.1177286253877
"UKENNE_NU_TP000055","2022-04-04",-18.1386479696754
"UKENNE_NU_TP000055","2022-04-11",-23.3168097500624
"UKENNE_NU_TP000055","2022-04-18",-39.8351068955188
"UKENNE_NU_TP000055","2022-04-25",-18.3632973739787
"UKENNE_YW_TP000029","2021-05-03",0
"UKENNE_YW_TP000029","2021-05-10",-34.8311088093543
"UKENNE_YW_TP000029","2021-05-17",-32.9789249782826
"UKENNE_YW_TP000029","2021-05-24",-30.9811225973973
"UKENNE_YW_TP000029","2021-05-31",-40.4215603635382
"UKENNE_YW_TP000029","2021-06-07",-29.7066900693097
"UKENNE_YW_TP000029","2021-06-14",-27.56413177149
"UKENNE_YW_TP000029","2021-06-21",-28.27518477582
"UKENNE_YW_TP000029","2021-06-28",-30.2746332027339
"UKENNE_YW_TP000029","2021-07-05",-30.2756396502993
"UKENNE_YW_TP000029","2021-07-12",-30.2816948647261
"UKENNE_YW_TP000029","2021-07-19",-30.1444456640527
"UKENNE_YW_TP000029","2021-07-26",-32.7165155502277
"UKENNE_YW_TP000029","2021-08-02",-35.4266027264333
"UKENNE_YW_TP000029","2021-08-09",-36.283063767927
"UKENNE_YW_TP000029","2021-08-16",-36.7060284734768
"UKENNE_YW_TP000029","2021-08-23",-36.5632674321919
"UKENNE_YW_TP000029","2021-08-30",-40.4190577820138
"UKENNE_YW_TP000029","2021-09-06",-32.130439758651
"UKENNE_YW_TP000029","2021-09-13",-30.8443317489647
"UKENNE_YW_TP000029","2021-09-20",-30.4214102320909
"UKENNE_YW_TP000029","2021-09-27",-29.5621268456714
"UKENNE_YW_TP000029","2021-10-04",-30.1323000000572
"UKENNE_YW_TP000029","2021-10-11",-28.7046557460416
"UKENNE_YW_TP000029","2021-10-18",-28.5651556817925
"UKENNE_YW_TP000029","2021-10-25",-33.7104459942602
"UKENNE_YW_TP000029","2021-11-01",-28.4312965591807
"UKENNE_YW_TP000029","2021-11-08",-24.4348004670118
"UKENNE_YW_TP000029","2021-11-15",-23.440910930806
"UKENNE_YW_TP000029","2021-11-22",-22.7295648014673
"UKENNE_YW_TP000029","2021-11-29",-24.1571065407082
"UKENNE_YW_TP000029","2021-12-06",-25.8574022227129
"UKENNE_YW_TP000029","2021-12-13",-27.9897176215359
"UKENNE_YW_TP000029","2021-12-20",-36.8462343023003
"UKENNE_YW_TP000029","2021-12-27",-66.4294143904547
"UKENNE_YW_TP000029","2022-01-03",-46.4321589433591
"UKENNE_YW_TP000029","2022-01-10",-30.1357455742322
"UKENNE_YW_TP000029","2022-01-17",-27.8521876608852
"UKENNE_YW_TP000029","2022-01-24",-26.569954853038
"UKENNE_YW_TP000029","2022-01-31",-25.9965307842738
"UKENNE_YW_TP000029","2022-02-07",-26.1389881012626
"UKENNE_YW_TP000029","2022-02-14",-25.5697114051083
"UKENNE_YW_TP000029","2022-02-21",-32.426629358293
"UKENNE_YW_TP000029","2022-02-28",-25.7151129961876
"UKENNE_YW_TP000029","2022-03-07",-22.2918289538423
"UKENNE_YW_TP000029","2022-03-14",-22.7209689094643
"UKENNE_YW_TP000029","2022-03-21",-25.1449722210586
"UKENNE_YW_TP000029","2022-03-28",-27.5647197432585
"UKENNE_YW_TP000029","2022-04-04",-25.5668344699431
"UKENNE_YW_TP000029","2022-04-11",-30.4290121853497
"UKENNE_YW_TP000029","2022-04-18",-42.2938092694951
"UKENNE_YW_TP000029","2022-04-25",-22.5772190354511
"UKENNE_YW_TP000054","2021-05-03",0
"UKENNE_YW_TP000054","2021-05-10",-18.4679155990597
"UKENNE_YW_TP000054","2021-05-17",-16.5084219859498
"UKENNE_YW_TP000054","2021-05-24",-15.4799762091754
"UKENNE_YW_TP000054","2021-05-31",-30.648789215571
"UKENNE_YW_TP000054","2021-06-07",-15.7506861786226
"UKENNE_YW_TP000054","2021-06-14",-14.3009783924895
"UKENNE_YW_TP000054","2021-06-21",-14.4660965440044
"UKENNE_YW_TP000054","2021-06-28",-15.0471086029747
"UKENNE_YW_TP000054","2021-07-05",-16.0253837133264
"UKENNE_YW_TP000054","2021-07-12",-16.4377419790284
"UKENNE_YW_TP000054","2021-07-19",-22.9239804577863
"UKENNE_YW_TP000054","2021-07-26",-24.7871855070467
"UKENNE_YW_TP000054","2021-08-02",-26.0634388812183
"UKENNE_YW_TP000054","2021-08-09",-24.8335122330883
"UKENNE_YW_TP000054","2021-08-16",-24.5687275334304
"UKENNE_YW_TP000054","2021-08-23",-24.4336073853808
"UKENNE_YW_TP000054","2021-08-30",-28.3776971717975
"UKENNE_YW_TP000054","2021-09-06",-15.4787356846276
"UKENNE_YW_TP000054","2021-09-13",-15.3365723182398
"UKENNE_YW_TP000054","2021-09-20",-15.6184145984043
"UKENNE_YW_TP000054","2021-09-27",-15.7520386501005
"UKENNE_YW_TP000054","2021-10-04",-16.2979999186221
"UKENNE_YW_TP000054","2021-10-11",-14.5967912358785
"UKENNE_YW_TP000054","2021-10-18",-15.8432460480529
"UKENNE_YW_TP000054","2021-10-25",-23.6573913631473
"UKENNE_YW_TP000054","2021-11-01",-18.0946808127468
"UKENNE_YW_TP000054","2021-11-08",-13.8446619799053
"UKENNE_YW_TP000054","2021-11-15",-14.1176285815818
"UKENNE_YW_TP000054","2021-11-22",-14.5120427513869
"UKENNE_YW_TP000054","2021-11-29",-16.871079258577
"UKENNE_YW_TP000054","2021-12-06",-14.0794697249744
"UKENNE_YW_TP000054","2021-12-13",-13.1247349465495
"UKENNE_YW_TP000054","2021-12-20",-22.8573608636427
"UKENNE_YW_TP000054","2021-12-27",-60.9452131955904
"UKENNE_YW_TP000054","2022-01-03",-39.3315000380472
"UKENNE_YW_TP000054","2022-01-10",-16.8510605358193
"UKENNE_YW_TP000054","2022-01-17",-14.7125273220153
"UKENNE_YW_TP000054","2022-01-24",-13.5869064660012
"UKENNE_YW_TP000054","2022-01-31",-12.0166235945453
"UKENNE_YW_TP000054","2022-02-07",-12.9861105209471
"UKENNE_YW_TP000054","2022-02-14",-13.5794411326932
"UKENNE_YW_TP000054","2022-02-21",-20.1371057247051
"UKENNE_YW_TP000054","2022-02-28",-13.6275931148951
"UKENNE_YW_TP000054","2022-03-07",-11.6674688719454
"UKENNE_YW_TP000054","2022-03-14",-12.3608530653434
"UKENNE_YW_TP000054","2022-03-21",-13.0798271376474
"UKENNE_YW_TP000054","2022-03-28",-12.798307188695
"UKENNE_YW_TP000054","2022-04-04",-12.969682014613
"UKENNE_YW_TP000054","2022-04-11",-17.4792367221761
"UKENNE_YW_TP000054","2022-04-18",-35.1846919670615
"UKENNE_YW_TP000054","2022-04-25",-10.5086123540162
"UKENNE_YW_TP000057","2021-05-03",0
"UKENNE_YW_TP000057","2021-05-10",-28.9522377051912
"UKENNE_YW_TP000057","2021-05-17",-28.2185197122701
"UKENNE_YW_TP000057","2021-05-24",-26.240038890455
"UKENNE_YW_TP000057","2021-05-31",-37.7333127275809
"UKENNE_YW_TP000057","2021-06-07",-25.9774537157407
