"site_code","one_week_date","Log10_NoV_norm","nov_3week"
"UKENTH_TWU_TP000021",2021-08-23,4.795964852,4.2702048135
"UKENTH_TWU_TP000021",2021-08-30,NA,4.795964852
"UKENTH_TWU_TP000021",2021-09-06,4.703574014,4.749769433
"UKENTH_TWU_TP000021",2021-09-13,NA,4.703574014
"UKENTH_TWU_TP000021",2021-09-20,3.214566771,3.9590703925
"UKENTH_TWU_TP000021",2021-09-27,NA,3.214566771
"UKENTH_TWU_TP000021",2021-10-04,2.87235703,3.0434619005
"UKENTH_TWU_TP000021",2021-10-11,NA,2.87235703
"UKENTH_TWU_TP000021",2021-10-18,3.173387026,3.022872028
"UKENTH_TWU_TP000021",2021-10-25,NA,3.173387026
"UKENTH_TWU_TP000021",2021-11-01,3.427115977,3.3002515015
"UKENTH_TWU_TP000021",2021-11-08,NA,3.427115977
"UKENTH_TWU_TP000021",2021-11-15,4.021705005,3.724410491
"UKENTH_TWU_TP000021",2021-11-22,NA,4.021705005
"UKENTH_TWU_TP000021",2021-11-29,3.357064324,3.6893846645
"UKENTH_TWU_TP000021",2021-12-06,NA,3.357064324
"UKENTH_TWU_TP000021",2021-12-13,4.024052914,3.690558619
"UKENTH_TWU_TP000021",2021-12-20,NA,4.024052914
"UKENTH_TWU_TP000021",2021-12-27,3.817606111,3.9208295125
"UKENTH_TWU_TP000021",2022-01-03,NA,3.817606111
"UKENTH_TWU_TP000021",2022-01-10,3.63851122,3.7280586655
"UKENTH_TWU_TP000021",2022-01-17,NA,3.63851122
"UKENTH_TWU_TP000021",2022-01-24,4.162292522,3.900401871
"UKENTH_TWU_TP000021",2022-01-31,NA,4.162292522
"UKENTH_TWU_TP000021",2022-02-07,4.062665801,4.1124791615
"UKENTH_TWU_TP000021",2022-02-14,NA,4.062665801
"UKENTH_TWU_TP000021",2022-02-21,4.112327426,4.0874966135
"UKENTH_TWU_TP000021",2022-02-28,NA,4.112327426
"UKENTH_TWU_TP000021",2022-03-07,5.211970551,4.6621489885
"UKENTH_TWU_TP000021",2022-03-14,4.562680715,4.887325633
"UKENTH_TWU_TP000021",2022-03-21,NA,4.887325633
"UKENTH_TWU_TP000021",2022-03-28,NA,4.562680715
"UKENTH_TWU_TP000033",2021-05-24,NA,NA
"UKENTH_TWU_TP000033",2021-05-31,3.377917795,3.377917795
"UKENTH_TWU_TP000033",2021-06-07,NA,3.377917795
"UKENTH_TWU_TP000033",2021-06-14,5.209623851,4.293770823
"UKENTH_TWU_TP000033",2021-06-21,NA,5.209623851
"UKENTH_TWU_TP000033",2021-06-28,4.744120977,4.976872414
"UKENTH_TWU_TP000033",2021-07-05,NA,4.744120977
"UKENTH_TWU_TP000033",2021-07-12,4.391652521,4.567886749
"UKENTH_TWU_TP000033",2021-07-19,NA,4.391652521
"UKENTH_TWU_TP000033",2021-07-26,5.13722822,4.7644403705
"UKENTH_TWU_TP000033",2021-08-02,NA,5.13722822
"UKENTH_TWU_TP000033",2021-08-09,4.563494575,4.8503613975
"UKENTH_TWU_TP000033",2021-08-16,NA,4.563494575
"UKENTH_TWU_TP000033",2021-08-23,5.684627108,5.1240608415
"UKENTH_TWU_TP000033",2021-08-30,NA,5.684627108
"UKENTH_TWU_TP000033",2021-09-06,5.453979942,5.569303525
"UKENTH_TWU_TP000033",2021-09-13,NA,5.453979942
"UKENTH_TWU_TP000033",2021-09-20,5.047208762,5.250594352
"UKENTH_TWU_TP000033",2021-09-27,NA,5.047208762
"UKENTH_TWU_TP000033",2021-10-04,NA,5.047208762
"UKENTH_TWU_TP000033",2021-10-11,NA,NA
"UKENTH_TWU_TP000033",2021-10-18,NA,NA
"UKENTH_TWU_TP000033",2021-10-25,5.147266715,5.147266715
"UKENTH_TWU_TP000033",2021-11-01,4.886714995,5.016990855
"UKENTH_TWU_TP000033",2021-11-08,NA,5.016990855
"UKENTH_TWU_TP000033",2021-11-15,4.52152913,4.7041220625
"UKENTH_TWU_TP000033",2021-11-22,NA,4.52152913
"UKENTH_TWU_TP000033",2021-11-29,4.882467458,4.701998294
"UKENTH_TWU_TP000033",2021-12-06,NA,4.882467458
"UKENTH_TWU_TP000033",2021-12-13,4.167668933,4.5250681955
"UKENTH_TWU_TP000033",2021-12-20,NA,4.167668933
"UKENTH_TWU_TP000033",2021-12-27,NA,4.167668933
"UKENTH_TWU_TP000033",2022-01-03,5.156295505,5.156295505
"UKENTH_TWU_TP000033",2022-01-10,3.728524495,4.44241
"UKENTH_TWU_TP000033",2022-01-17,NA,4.44241
"UKENTH_TWU_TP000033",2022-01-24,4.800259251,4.264391873
"UKENTH_TWU_TP000033",2022-01-31,NA,4.800259251
"UKENTH_TWU_TP000033",2022-02-07,5.535982984,5.1681211175
"UKENTH_TWU_TP000033",2022-02-14,NA,5.535982984
"UKENTH_TWU_TP000033",2022-02-21,NA,5.535982984
"UKENTH_TWU_TP000033",2022-02-28,NA,NA
"UKENTH_TWU_TP000033",2022-03-07,5.78563861,5.78563861
"UKENTH_TWU_TP000033",2022-03-14,NA,5.78563861
"UKENTH_TWU_TP000033",2022-03-21,NA,5.78563861
"UKENTH_TWU_TP000033",2022-03-28,5.542301291,5.542301291
"UKENTH_TWU_TP000050",2021-05-24,NA,NA
"UKENTH_TWU_TP000050",2021-05-31,4.138199744,4.138199744
"UKENTH_TWU_TP000050",2021-06-07,NA,4.138199744
"UKENTH_TWU_TP000050",2021-06-14,4.747094043,4.4426468935
"UKENTH_TWU_TP000050",2021-06-21,NA,4.747094043
"UKENTH_TWU_TP000050",2021-06-28,4.79456197,4.7708280065
"UKENTH_TWU_TP000050",2021-07-05,NA,4.79456197
"UKENTH_TWU_TP000050",2021-07-12,4.723244815,4.7589033925
"UKENTH_TWU_TP000050",2021-07-19,NA,4.723244815
"UKENTH_TWU_TP000050",2021-07-26,5.064254974,4.8937498945
"UKENTH_TWU_TP000050",2021-08-02,NA,5.064254974
"UKENTH_TWU_TP000050",2021-08-09,4.45059162,4.757423297
"UKENTH_TWU_TP000050",2021-08-16,NA,4.45059162
"UKENTH_TWU_TP000050",2021-08-23,5.463779994,4.957185807
"UKENTH_TWU_TP000050",2021-08-30,NA,5.463779994
"UKENTH_TWU_TP000050",2021-09-06,5.37261611,5.418198052
"UKENTH_TWU_TP000050",2021-09-13,NA,5.37261611
"UKENTH_TWU_TP000050",2021-09-20,4.908452854,5.140534482
"UKENTH_TWU_TP000050",2021-09-27,NA,4.908452854
"UKENTH_TWU_TP000050",2021-10-04,4.733577254,4.821015054
"UKENTH_TWU_TP000050",2021-10-11,NA,4.733577254
"UKENTH_TWU_TP000050",2021-10-18,4.449332637,4.5914549455
"UKENTH_TWU_TP000050",2021-10-25,NA,4.449332637
"UKENTH_TWU_TP000050",2021-11-01,5.594355055,5.021843846
"UKENTH_TWU_TP000050",2021-11-08,NA,5.594355055
"UKENTH_TWU_TP000050",2021-11-15,4.319669205,4.95701213
"UKENTH_TWU_TP000050",2021-11-22,NA,4.319669205
"UKENTH_TWU_TP000050",2021-11-29,5.276039635,4.79785442
"UKENTH_TWU_TP000050",2021-12-06,NA,5.276039635
"UKENTH_TWU_TP000050",2021-12-13,5.748334236,5.5121869355
"UKENTH_TWU_TP000050",2021-12-20,NA,5.748334236
"UKENTH_TWU_TP000050",2021-12-27,5.255090245,5.5017122405
"UKENTH_TWU_TP000050",2022-01-03,NA,5.255090245
"UKENTH_TWU_TP000050",2022-01-10,5.012902681,5.133996463
"UKENTH_TWU_TP000050",2022-01-17,NA,5.012902681
"UKENTH_TWU_TP000050",2022-01-24,5.378319617,5.195611149
"UKENTH_TWU_TP000050",2022-01-31,NA,5.378319617
"UKENTH_TWU_TP000050",2022-02-07,5.580995122,5.4796573695
"UKENTH_TWU_TP000050",2022-02-14,NA,5.580995122
"UKENTH_TWU_TP000050",2022-02-21,3.447094187,4.5140446545
"UKENTH_TWU_TP000050",2022-02-28,NA,3.447094187
"UKENTH_TWU_TP000050",2022-03-07,5.434722278,4.4409082325
"UKENTH_TWU_TP000050",2022-03-14,NA,5.434722278
"UKENTH_TWU_TP000050",2022-03-21,5.615590988,5.525156633
"UKENTH_TWU_TP000050",2022-03-28,NA,5.615590988
"UKENTH_TWU_TP000052",2021-05-24,2.97614197,2.97614197
"UKENTH_TWU_TP000052",2021-05-31,NA,2.97614197
"UKENTH_TWU_TP000052",2021-06-07,3.432535746,3.204338858
"UKENTH_TWU_TP000052",2021-06-14,NA,3.432535746
"UKENTH_TWU_TP000052",2021-06-21,4.256411491,3.8444736185
"UKENTH_TWU_TP000052",2021-06-28,NA,4.256411491
"UKENTH_TWU_TP000052",2021-07-05,3.424788399,3.840599945
"UKENTH_TWU_TP000052",2021-07-12,NA,3.424788399
"UKENTH_TWU_TP000052",2021-07-19,NA,3.424788399
"UKENTH_TWU_TP000052",2021-07-26,4.435834235,4.435834235
"UKENTH_TWU_TP000052",2021-08-02,3.994158706,4.2149964705
"UKENTH_TWU_TP000052",2021-08-09,NA,4.2149964705
"UKENTH_TWU_TP000052",2021-08-16,2.955008199,3.4745834525
"UKENTH_TWU_TP000052",2021-08-23,NA,2.955008199
"UKENTH_TWU_TP000052",2021-08-30,3.588387889,3.271698044
"UKENTH_TWU_TP000052",2021-09-06,NA,3.588387889
"UKENTH_TWU_TP000052",2021-09-13,4.12041037,3.8543991295
"UKENTH_TWU_TP000052",2021-09-20,NA,4.12041037
"UKENTH_TWU_TP000052",2021-09-27,NA,4.12041037
"UKENTH_TWU_TP000052",2021-10-04,4.193629299,4.193629299
"UKENTH_TWU_TP000052",2021-10-11,4.215805831,4.204717565
"UKENTH_TWU_TP000052",2021-10-18,NA,4.204717565
"UKENTH_TWU_TP000052",2021-10-25,4.673348939,4.444577385
"UKENTH_TWU_TP000052",2021-11-01,NA,4.673348939
"UKENTH_TWU_TP000052",2021-11-08,NA,4.673348939
"UKENTH_TWU_TP000052",2021-11-15,4.288852076,4.288852076
"UKENTH_TWU_TP000052",2021-11-22,2.193900494,3.241376285
"UKENTH_TWU_TP000052",2021-11-29,NA,3.241376285
"UKENTH_TWU_TP000052",2021-12-06,4.60319709,3.398548792
"UKENTH_TWU_TP000052",2021-12-13,NA,4.60319709
"UKENTH_TWU_TP000052",2021-12-20,3.989851703,4.2965243965
"UKENTH_TWU_TP000052",2021-12-27,NA,3.989851703
"UKENTH_TWU_TP000052",2022-01-03,3.829729018,3.9097903605
"UKENTH_TWU_TP000052",2022-01-10,NA,3.829729018
"UKENTH_TWU_TP000052",2022-01-17,3.088058227,3.4588936225
"UKENTH_TWU_TP000052",2022-01-24,NA,3.088058227
"UKENTH_TWU_TP000052",2022-01-31,4.555481275,3.821769751
"UKENTH_TWU_TP000052",2022-02-07,NA,4.555481275
"UKENTH_TWU_TP000052",2022-02-14,4.85099212,4.7032366975
"UKENTH_TWU_TP000052",2022-02-21,NA,4.85099212
"UKENTH_TWU_TP000052",2022-02-28,4.967069514,4.909030817
"UKENTH_TWU_TP000052",2022-03-07,NA,4.967069514
"UKENTH_TWU_TP000052",2022-03-14,NA,4.967069514
"UKENTH_TWU_TP000052",2022-03-21,NA,NA
"UKENTH_TWU_TP000052",2022-03-28,NA,NA
"UKENTH_TWU_TP000054",2021-05-24,NA,NA
"UKENTH_TWU_TP000054",2021-05-31,3.857142316,3.857142316
"UKENTH_TWU_TP000054",2021-06-07,NA,3.857142316
"UKENTH_TWU_TP000054",2021-06-14,3.276497623,3.5668199695
"UKENTH_TWU_TP000054",2021-06-21,NA,3.276497623
"UKENTH_TWU_TP000054",2021-06-28,4.524515727,3.900506675
"UKENTH_TWU_TP000054",2021-07-05,NA,4.524515727
"UKENTH_TWU_TP000054",2021-07-12,4.954555814,4.7395357705
"UKENTH_TWU_TP000054",2021-07-19,NA,4.954555814
"UKENTH_TWU_TP000054",2021-07-26,4.549804199,4.7521800065
"UKENTH_TWU_TP000054",2021-08-02,NA,4.549804199
"UKENTH_TWU_TP000054",2021-08-09,4.226346829,4.388075514
"UKENTH_TWU_TP000054",2021-08-16,NA,4.226346829
"UKENTH_TWU_TP000054",2021-08-23,4.813184644,4.5197657365
"UKENTH_TWU_TP000054",2021-08-30,NA,4.813184644
"UKENTH_TWU_TP000054",2021-09-06,4.799150764,4.806167704
"UKENTH_TWU_TP000054",2021-09-13,NA,4.799150764
"UKENTH_TWU_TP000054",2021-09-20,5.058662091,4.9289064275
"UKENTH_TWU_TP000054",2021-09-27,NA,5.058662091
"UKENTH_TWU_TP000054",2021-10-04,4.325040317,4.691851204
"UKENTH_TWU_TP000054",2021-10-11,NA,4.325040317
"UKENTH_TWU_TP000054",2021-10-18,4.626576259,4.475808288
"UKENTH_TWU_TP000054",2021-10-25,NA,4.626576259
"UKENTH_TWU_TP000054",2021-11-01,5.017950943,4.822263601
"UKENTH_TWU_TP000054",2021-11-08,NA,5.017950943
"UKENTH_TWU_TP000054",2021-11-15,4.813372644,4.9156617935
"UKENTH_TWU_TP000054",2021-11-22,NA,4.813372644
"UKENTH_TWU_TP000054",2021-11-29,4.713521542,4.763447093
"UKENTH_TWU_TP000054",2021-12-06,NA,4.713521542
"UKENTH_TWU_TP000054",2021-12-13,4.895071006,4.804296274
"UKENTH_TWU_TP000054",2021-12-20,NA,4.895071006
"UKENTH_TWU_TP000054",2021-12-27,4.721506259,4.8082886325
"UKENTH_TWU_TP000054",2022-01-03,NA,4.721506259
"UKENTH_TWU_TP000054",2022-01-10,5.261926693,4.991716476
"UKENTH_TWU_TP000054",2022-01-17,NA,5.261926693
"UKENTH_TWU_TP000054",2022-01-24,4.419607547,4.84076712
"UKENTH_TWU_TP000054",2022-01-31,NA,4.419607547
"UKENTH_TWU_TP000054",2022-02-07,4.987435523,4.703521535
"UKENTH_TWU_TP000054",2022-02-14,NA,4.987435523
"UKENTH_TWU_TP000054",2022-02-21,5.257712105,5.122573814
"UKENTH_TWU_TP000054",2022-02-28,NA,5.257712105
"UKENTH_TWU_TP000054",2022-03-07,5.154620179,5.206166142
"UKENTH_TWU_TP000054",2022-03-14,NA,5.154620179
"UKENTH_TWU_TP000054",2022-03-21,5.173341971,5.163981075
"UKENTH_TWU_TP000054",2022-03-28,NA,5.173341971
"UKENTH_TWU_TP000073",2021-05-24,4.29831765,4.29831765
"UKENTH_TWU_TP000073",2021-05-31,3.610817236,3.954567443
"UKENTH_TWU_TP000073",2021-06-07,NA,3.954567443
"UKENTH_TWU_TP000073",2021-06-14,4.929519288,4.270168262
"UKENTH_TWU_TP000073",2021-06-21,NA,4.929519288
"UKENTH_TWU_TP000073",2021-06-28,4.232178755,4.5808490215
"UKENTH_TWU_TP000073",2021-07-05,NA,4.232178755
"UKENTH_TWU_TP000073",2021-07-12,5.047347249,4.639763002
"UKENTH_TWU_TP000073",2021-07-19,NA,5.047347249
"UKENTH_TWU_TP000073",2021-07-26,5.061132436,5.0542398425
"UKENTH_TWU_TP000073",2021-08-02,NA,5.061132436
"UKENTH_TWU_TP000073",2021-08-09,4.374784095,4.7179582655
"UKENTH_TWU_TP000073",2021-08-16,NA,4.374784095
"UKENTH_TWU_TP000073",2021-08-23,5.355109107,4.864946601
"UKENTH_TWU_TP000073",2021-08-30,NA,5.355109107
"UKENTH_TWU_TP000073",2021-09-06,4.607343715,4.981226411
"UKENTH_TWU_TP000073",2021-09-13,NA,4.607343715
"UKENTH_TWU_TP000073",2021-09-20,5.532816965,5.07008034
"UKENTH_TWU_TP000073",2021-09-27,NA,5.532816965
"UKENTH_TWU_TP000073",2021-10-04,5.250868991,5.391842978
"UKENTH_TWU_TP000073",2021-10-11,NA,5.250868991
"UKENTH_TWU_TP000073",2021-10-18,5.670279373,5.460574182
"UKENTH_TWU_TP000073",2021-10-25,NA,5.670279373
"UKENTH_TWU_TP000073",2021-11-01,4.314899141,4.992589257
"UKENTH_TWU_TP000073",2021-11-08,NA,4.314899141
"UKENTH_TWU_TP000073",2021-11-15,5.853000604,5.0839498725
"UKENTH_TWU_TP000073",2021-11-22,NA,5.853000604
"UKENTH_TWU_TP000073",2021-11-29,5.453998076,5.65349934
"UKENTH_TWU_TP000073",2021-12-06,NA,5.453998076
"UKENTH_TWU_TP000073",2021-12-13,5.530246708,5.492122392
"UKENTH_TWU_TP000073",2021-12-20,NA,5.530246708
"UKENTH_TWU_TP000073",2021-12-27,NA,5.530246708
"UKENTH_TWU_TP000073",2022-01-03,5.112510431,5.112510431
"UKENTH_TWU_TP000073",2022-01-10,5.638787837,5.375649134
"UKENTH_TWU_TP000073",2022-01-17,NA,5.375649134
"UKENTH_TWU_TP000073",2022-01-24,6.292970794,5.9658793155
"UKENTH_TWU_TP000073",2022-01-31,NA,6.292970794
"UKENTH_TWU_TP000073",2022-02-07,3.269047342,4.781009068
"UKENTH_TWU_TP000073",2022-02-14,NA,3.269047342
"UKENTH_TWU_TP000073",2022-02-21,5.170552264,4.219799803
"UKENTH_TWU_TP000073",2022-02-28,NA,5.170552264
"UKENTH_TWU_TP000073",2022-03-07,5.418448041,5.2945001525
"UKENTH_TWU_TP000073",2022-03-14,NA,5.418448041
"UKENTH_TWU_TP000073",2022-03-21,5.314904821,5.366676431
"UKENTH_TWU_TP000073",2022-03-28,5.992845646,5.6538752335
"UKENTH_TWU_TP000084",2021-05-24,NA,NA
"UKENTH_TWU_TP000084",2021-05-31,4.421613524,4.421613524
"UKENTH_TWU_TP000084",2021-06-07,3.260843892,3.841228708
"UKENTH_TWU_TP000084",2021-06-14,NA,3.841228708
"UKENTH_TWU_TP000084",2021-06-21,NA,3.260843892
"UKENTH_TWU_TP000084",2021-06-28,4.869693589,4.869693589
"UKENTH_TWU_TP000084",2021-07-05,NA,4.869693589
"UKENTH_TWU_TP000084",2021-07-12,3.672312835,4.271003212
"UKENTH_TWU_TP000084",2021-07-19,NA,3.672312835
"UKENTH_TWU_TP000084",2021-07-26,5.090004239,4.381158537
"UKENTH_TWU_TP000084",2021-08-02,NA,5.090004239
"UKENTH_TWU_TP000084",2021-08-09,5.626981159,5.358492699
"UKENTH_TWU_TP000084",2021-08-16,NA,5.626981159
"UKENTH_TWU_TP000084",2021-08-23,4.481871984,5.0544265715
"UKENTH_TWU_TP000084",2021-08-30,NA,4.481871984
"UKENTH_TWU_TP000084",2021-09-06,5.11451675,4.798194367
"UKENTH_TWU_TP000084",2021-09-13,NA,5.11451675
"UKENTH_TWU_TP000084",2021-09-20,3.484497842,4.299507296
"UKENTH_TWU_TP000084",2021-09-27,NA,3.484497842
"UKENTH_TWU_TP000084",2021-10-04,4.777146722,4.130822282
"UKENTH_TWU_TP000084",2021-10-11,NA,4.777146722
"UKENTH_TWU_TP000084",2021-10-18,5.047306553,4.9122266375
"UKENTH_TWU_TP000084",2021-10-25,NA,5.047306553
"UKENTH_TWU_TP000084",2021-11-01,5.125437895,5.086372224
"UKENTH_TWU_TP000084",2021-11-08,NA,5.125437895
"UKENTH_TWU_TP000084",2021-11-15,4.536544134,4.8309910145
"UKENTH_TWU_TP000084",2021-11-22,NA,4.536544134
"UKENTH_TWU_TP000084",2021-11-29,4.728760083,4.6326521085
"UKENTH_TWU_TP000084",2021-12-06,NA,4.728760083
"UKENTH_TWU_TP000084",2021-12-13,5.11875535,4.9237577165
"UKENTH_TWU_TP000084",2021-12-20,NA,5.11875535
"UKENTH_TWU_TP000084",2021-12-27,4.109576888,4.614166119
"UKENTH_TWU_TP000084",2022-01-03,4.218063571,4.1638202295
"UKENTH_TWU_TP000084",2022-01-10,NA,4.1638202295
"UKENTH_TWU_TP000084",2022-01-17,NA,4.218063571
"UKENTH_TWU_TP000084",2022-01-24,4.008045721,4.008045721
"UKENTH_TWU_TP000084",2022-01-31,NA,4.008045721
"UKENTH_TWU_TP000084",2022-02-07,4.908403155,4.458224438
"UKENTH_TWU_TP000084",2022-02-14,NA,4.908403155
"UKENTH_TWU_TP000084",2022-02-21,5.030651018,4.9695270865
"UKENTH_TWU_TP000084",2022-02-28,NA,5.030651018
"UKENTH_TWU_TP000084",2022-03-07,5.357662783,5.1941569005
"UKENTH_TWU_TP000084",2022-03-14,NA,5.357662783
"UKENTH_TWU_TP000084",2022-03-21,5.32433097,5.3409968765
"UKENTH_TWU_TP000084",2022-03-28,NA,5.32433097
"UKENTH_TWU_TP000100",2021-05-24,NA,NA
"UKENTH_TWU_TP000100",2021-05-31,4.11801768,4.11801768
"UKENTH_TWU_TP000100",2021-06-07,4.260882957,4.1894503185
"UKENTH_TWU_TP000100",2021-06-14,NA,4.1894503185
"UKENTH_TWU_TP000100",2021-06-21,NA,4.260882957
"UKENTH_TWU_TP000100",2021-06-28,5.155706771,5.155706771
"UKENTH_TWU_TP000100",2021-07-05,NA,5.155706771
"UKENTH_TWU_TP000100",2021-07-12,4.993400704,5.0745537375
"UKENTH_TWU_TP000100",2021-07-19,NA,4.993400704
"UKENTH_TWU_TP000100",2021-07-26,5.457746045,5.2255733745
"UKENTH_TWU_TP000100",2021-08-02,NA,5.457746045
"UKENTH_TWU_TP000100",2021-08-09,3.389568871,4.423657458
"UKENTH_TWU_TP000100",2021-08-16,NA,3.389568871
"UKENTH_TWU_TP000100",2021-08-23,5.595764655,4.492666763
"UKENTH_TWU_TP000100",2021-08-30,NA,5.595764655
"UKENTH_TWU_TP000100",2021-09-06,5.217953991,5.406859323
"UKENTH_TWU_TP000100",2021-09-13,NA,5.217953991
"UKENTH_TWU_TP000100",2021-09-20,4.800563153,5.009258572
"UKENTH_TWU_TP000100",2021-09-27,NA,4.800563153
"UKENTH_TWU_TP000100",2021-10-04,4.712510536,4.7565368445
"UKENTH_TWU_TP000100",2021-10-11,NA,4.712510536
"UKENTH_TWU_TP000100",2021-10-18,4.984079027,4.8482947815
"UKENTH_TWU_TP000100",2021-10-25,NA,4.984079027
"UKENTH_TWU_TP000100",2021-11-01,5.70754608,5.3458125535
"UKENTH_TWU_TP000100",2021-11-08,NA,5.70754608
"UKENTH_TWU_TP000100",2021-11-15,5.427684252,5.567615166
"UKENTH_TWU_TP000100",2021-11-22,NA,5.427684252
"UKENTH_TWU_TP000100",2021-11-29,5.13330045,5.280492351
"UKENTH_TWU_TP000100",2021-12-06,NA,5.13330045
"UKENTH_TWU_TP000100",2021-12-13,6.006023716,5.569662083
"UKENTH_TWU_TP000100",2021-12-20,NA,6.006023716
"UKENTH_TWU_TP000100",2021-12-27,4.588082346,5.297053031
"UKENTH_TWU_TP000100",2022-01-03,NA,4.588082346
"UKENTH_TWU_TP000100",2022-01-10,5.402613308,4.995347827
"UKENTH_TWU_TP000100",2022-01-17,NA,5.402613308
"UKENTH_TWU_TP000100",2022-01-24,4.380643778,4.891628543
"UKENTH_TWU_TP000100",2022-01-31,NA,4.380643778
"UKENTH_TWU_TP000100",2022-02-07,5.481078862,4.93086132
"UKENTH_TWU_TP000100",2022-02-14,NA,5.481078862
"UKENTH_TWU_TP000100",2022-02-21,6.301595476,5.891337169
"UKENTH_TWU_TP000100",2022-02-28,NA,6.301595476
"UKENTH_TWU_TP000100",2022-03-07,5.582335312,5.941965394
"UKENTH_TWU_TP000100",2022-03-14,NA,5.582335312
"UKENTH_TWU_TP000100",2022-03-21,5.51081057,5.546572941
"UKENTH_TWU_TP000100",2022-03-28,NA,5.51081057
"UKENTH_TWU_TP000102",2021-05-24,NA,NA
"UKENTH_TWU_TP000102",2021-05-31,3.158053901,3.158053901
"UKENTH_TWU_TP000102",2021-06-07,NA,3.158053901
"UKENTH_TWU_TP000102",2021-06-14,3.822963103,3.490508502
"UKENTH_TWU_TP000102",2021-06-21,NA,3.822963103
"UKENTH_TWU_TP000102",2021-06-28,4.831558756,4.3272609295
"UKENTH_TWU_TP000102",2021-07-05,NA,4.831558756
"UKENTH_TWU_TP000102",2021-07-12,4.228199704,4.52987923
"UKENTH_TWU_TP000102",2021-07-19,NA,4.228199704
"UKENTH_TWU_TP000102",2021-07-26,4.953883799,4.5910417515
"UKENTH_TWU_TP000102",2021-08-02,NA,4.953883799
"UKENTH_TWU_TP000102",2021-08-09,4.807575675,4.880729737
"UKENTH_TWU_TP000102",2021-08-16,NA,4.807575675
"UKENTH_TWU_TP000102",2021-08-23,4.996455125,4.9020154
"UKENTH_TWU_TP000102",2021-08-30,NA,4.996455125
"UKENTH_TWU_TP000102",2021-09-06,3.347450464,4.1719527945
"UKENTH_TWU_TP000102",2021-09-13,NA,3.347450464
"UKENTH_TWU_TP000102",2021-09-20,4.537488561,3.9424695125
"UKENTH_TWU_TP000102",2021-09-27,NA,4.537488561
"UKENTH_TWU_TP000102",2021-10-04,4.628484662,4.5829866115
"UKENTH_TWU_TP000102",2021-10-11,NA,4.628484662
"UKENTH_TWU_TP000102",2021-10-18,4.141781813,4.3851332375
"UKENTH_TWU_TP000102",2021-10-25,NA,4.141781813
"UKENTH_TWU_TP000102",2021-11-01,4.403884507,4.27283316
"UKENTH_TWU_TP000102",2021-11-08,NA,4.403884507
"UKENTH_TWU_TP000102",2021-11-15,4.681005642,4.5424450745
"UKENTH_TWU_TP000102",2021-11-22,NA,4.681005642
"UKENTH_TWU_TP000102",2021-11-29,3.952198108,4.316601875
"UKENTH_TWU_TP000102",2021-12-06,NA,3.952198108
"UKENTH_TWU_TP000102",2021-12-13,3.203337417,3.5777677625
"UKENTH_TWU_TP000102",2021-12-20,NA,3.203337417
"UKENTH_TWU_TP000102",2021-12-27,3.898794133,3.551065775
"UKENTH_TWU_TP000102",2022-01-03,NA,3.898794133
"UKENTH_TWU_TP000102",2022-01-10,4.502969411,4.200881772
"UKENTH_TWU_TP000102",2022-01-17,NA,4.502969411
"UKENTH_TWU_TP000102",2022-01-24,3.941863862,4.2224166365
"UKENTH_TWU_TP000102",2022-01-31,NA,3.941863862
"UKENTH_TWU_TP000102",2022-02-07,4.114496481,4.0281801715
"UKENTH_TWU_TP000102",2022-02-14,NA,4.114496481
"UKENTH_TWU_TP000102",2022-02-21,4.642032476,4.3782644785
"UKENTH_TWU_TP000102",2022-02-28,NA,4.642032476
"UKENTH_TWU_TP000102",2022-03-07,5.078287431,4.8601599535
"UKENTH_TWU_TP000102",2022-03-14,NA,5.078287431
"UKENTH_TWU_TP000102",2022-03-21,4.63004442,4.8541659255
"UKENTH_TWU_TP000102",2022-03-28,NA,4.63004442
"UKENTH_TWU_TP000103",2021-05-24,NA,NA
"UKENTH_TWU_TP000103",2021-05-31,4.325357756,4.325357756
"UKENTH_TWU_TP000103",2021-06-07,NA,4.325357756
"UKENTH_TWU_TP000103",2021-06-14,5.364435515,4.8448966355
"UKENTH_TWU_TP000103",2021-06-21,NA,5.364435515
"UKENTH_TWU_TP000103",2021-06-28,5.56056701,5.4625012625
"UKENTH_TWU_TP000103",2021-07-05,NA,5.56056701
"UKENTH_TWU_TP000103",2021-07-12,5.255437581,5.4080022955
"UKENTH_TWU_TP000103",2021-07-19,NA,5.255437581
"UKENTH_TWU_TP000103",2021-07-26,5.690207667,5.472822624
"UKENTH_TWU_TP000103",2021-08-02,NA,5.690207667
"UKENTH_TWU_TP000103",2021-08-09,6.003075194,5.8466414305
"UKENTH_TWU_TP000103",2021-08-16,NA,6.003075194
"UKENTH_TWU_TP000103",2021-08-23,6.375010694,6.189042944
"UKENTH_TWU_TP000103",2021-08-30,NA,6.375010694
"UKENTH_TWU_TP000103",2021-09-06,6.06910831,6.222059502
"UKENTH_TWU_TP000103",2021-09-13,NA,6.06910831
"UKENTH_TWU_TP000103",2021-09-20,5.551214881,5.8101615955
"UKENTH_TWU_TP000103",2021-09-27,NA,5.551214881
"UKENTH_TWU_TP000103",2021-10-04,5.804840432,5.6780276565
"UKENTH_TWU_TP000103",2021-10-11,NA,5.804840432
"UKENTH_TWU_TP000103",2021-10-18,5.195998043,5.5004192375
"UKENTH_TWU_TP000103",2021-10-25,NA,5.195998043
"UKENTH_TWU_TP000103",2021-11-01,6.182335714,5.6891668785
