"","site_code","one_week_date","Log10_NoV_norm"
"1900","UKENNW_UU_TP000102",2022-01-10,4.397402911
"1901","UKENNW_UU_TP000102",2022-01-24,4.688541554
"1902","UKENNW_UU_TP000102",2022-02-07,5.089757407
"1903","UKENNW_UU_TP000102",2022-02-21,5.252414034
"1904","UKENNW_UU_TP000102",2022-03-07,5.913020585
"1905","UKENNW_UU_TP000102",2022-03-21,5.383032284
"1906","UKENNW_UU_TP000103",2021-05-31,4.10045696
"1907","UKENNW_UU_TP000103",2021-06-14,3.758156169
"1908","UKENNW_UU_TP000103",2021-06-28,4.782889669
"1909","UKENNW_UU_TP000103",2021-07-12,3.955327256
"1910","UKENNW_UU_TP000103",2021-07-26,3.706409432
"1911","UKENNW_UU_TP000103",2021-08-09,4.338953055
"1912","UKENNW_UU_TP000103",2021-08-23,3.900147425
"1913","UKENNW_UU_TP000103",2021-09-06,4.183314396
"1914","UKENNW_UU_TP000103",2021-09-20,4.582059928
"1915","UKENNW_UU_TP000103",2021-10-04,4.632823649
"1916","UKENNW_UU_TP000103",2021-10-18,3.332432737
"1917","UKENNW_UU_TP000103",2021-11-01,5.175110174
"1918","UKENNW_UU_TP000103",2021-11-15,5.018576349
"1919","UKENNW_UU_TP000103",2021-11-29,4.701202213
"1920","UKENNW_UU_TP000103",2021-12-13,3.821945665
"1921","UKENNW_UU_TP000103",2021-12-27,5.111384931
"1922","UKENNW_UU_TP000103",2022-01-10,5.162535278
"1923","UKENNW_UU_TP000103",2022-01-24,5.051257167
"1924","UKENNW_UU_TP000103",2022-02-07,5.467543884
"1925","UKENNW_UU_TP000103",2022-02-21,6.138832341
"1926","UKENNW_UU_TP000103",2022-03-07,4.8854642
"1927","UKENNW_UU_TP000103",2022-03-21,5.387286978
"1928","UKENNW_UU_TP000110",2021-05-24,3.761105446
"1929","UKENNW_UU_TP000110",2021-06-07,3.687353013
"1930","UKENNW_UU_TP000110",2021-06-21,4.597990899
"1931","UKENNW_UU_TP000110",2021-07-19,4.940220886
"1932","UKENNW_UU_TP000110",2021-08-02,4.689830094
"1933","UKENNW_UU_TP000110",2021-08-16,5.00530478
"1934","UKENNW_UU_TP000110",2021-08-30,4.935478151
"1935","UKENNW_UU_TP000110",2021-09-13,5.312246448
"1936","UKENNW_UU_TP000110",2021-09-27,3.169222323
"1937","UKENNW_UU_TP000110",2021-10-11,3.830698742
"1938","UKENNW_UU_TP000110",2021-10-25,4.698357396
"1939","UKENNW_UU_TP000110",2021-11-08,4.579585658
"1940","UKENNW_UU_TP000110",2021-11-22,4.35774699
"1941","UKENNW_UU_TP000110",2021-12-06,3.680872939
"1942","UKENNW_UU_TP000110",2021-12-27,5.33558922
"1943","UKENNW_UU_TP000110",2022-01-03,4.109511829
"1944","UKENNW_UU_TP000110",2022-01-17,4.398140481
"1945","UKENNW_UU_TP000110",2022-01-31,4.150197977
"1946","UKENNW_UU_TP000110",2022-02-14,5.085804737
"1947","UKENNW_UU_TP000110",2022-02-28,5.303138113
"1948","UKENNW_UU_TP000110",2022-03-14,5.059915186
"1949","UKENNW_UU_TP000115",2021-12-27,5.145489754
"1950","UKENNW_UU_TP000115",2022-01-10,4.421541697
"1951","UKENNW_UU_TP000115",2022-01-24,5.144729065
"1952","UKENNW_UU_TP000115",2022-02-07,5.460825735
"1953","UKENNW_UU_TP000115",2022-02-21,5.82082957
"1954","UKENNW_UU_TP000115",2022-03-07,6.04908686
"1955","UKENNW_UU_TP000115",2022-03-14,5.244937901
"1956","UKENNW_UU_TP000116",2021-05-24,4.539465403
"1957","UKENNW_UU_TP000116",2021-06-07,4.467350865
"1958","UKENNW_UU_TP000116",2021-06-21,4.895461683
"1959","UKENNW_UU_TP000116",2021-07-05,4.934819182
"1960","UKENNW_UU_TP000116",2021-07-26,5.207348335
"1961","UKENNW_UU_TP000116",2021-08-02,5.326045057
"1962","UKENNW_UU_TP000116",2021-08-23,5.430331953
"1963","UKENNW_UU_TP000116",2021-08-30,4.748510043
"1964","UKENNW_UU_TP000116",2021-09-13,4.185349965
"1965","UKENNW_UU_TP000116",2021-09-27,3.521932281
"1966","UKENNW_UU_TP000116",2021-10-11,3.306161024
"1967","UKENNW_UU_TP000116",2021-10-25,4.88836081
"1968","UKENNW_UU_TP000116",2021-11-15,5.193310632
"1969","UKENNW_UU_TP000116",2021-11-22,4.208003601
"1970","UKENNW_UU_TP000116",2021-12-06,4.94204759
"1971","UKENNW_UU_TP000116",2021-12-27,5.655185071
"1972","UKENNW_UU_TP000116",2022-01-03,4.825107989
"1973","UKENNW_UU_TP000116",2022-01-24,5.542222407
"1974","UKENNW_UU_TP000116",2022-01-31,5.762018972
"1975","UKENNW_UU_TP000116",2022-02-14,4.895650799
"1976","UKENNW_UU_TP000116",2022-02-28,4.969730455
"1977","UKENNW_UU_TP000116",2022-03-14,5.209920964
"1978","UKENNW_UU_TP000124",2021-05-31,5.233837286
"1979","UKENNW_UU_TP000124",2021-06-14,4.724496616
"1980","UKENNW_UU_TP000124",2021-06-28,5.123695264
"1981","UKENNW_UU_TP000124",2021-07-12,5.00127751
"1982","UKENNW_UU_TP000124",2021-07-26,4.570668751
"1983","UKENNW_UU_TP000124",2021-08-09,5.065296358
"1984","UKENNW_UU_TP000124",2021-08-23,5.050265314
"1985","UKENNW_UU_TP000124",2021-09-06,4.701136455
"1986","UKENNW_UU_TP000124",2021-09-20,5.121512319
"1987","UKENNW_UU_TP000124",2021-10-04,4.755176613
"1988","UKENNW_UU_TP000124",2021-10-18,4.501111704
"1989","UKENNW_UU_TP000124",2021-11-01,4.131579099
"1990","UKENNW_UU_TP000124",2021-11-15,4.040142486
"1991","UKENNW_UU_TP000124",2021-11-29,4.474761813
"1992","UKENNW_UU_TP000124",2021-12-13,3.004761439
"1993","UKENNW_UU_TP000124",2022-01-03,4.953873655
"1994","UKENNW_UU_TP000124",2022-01-10,2.933119999
"1995","UKENNW_UU_TP000124",2022-01-24,4.740292919
"1996","UKENNW_UU_TP000124",2022-02-07,5.6832816
"1997","UKENNW_UU_TP000124",2022-02-21,5.315829422
"1998","UKENNW_UU_TP000124",2022-03-07,5.802228903
"1999","UKENNW_UU_TP000124",2022-03-21,5.802105283
"2000","UKENNW_UU_TP000124",2022-03-28,4.879671588
"2001","UKENNW_UU_TP000133",2021-05-31,3.478684826
"2002","UKENNW_UU_TP000133",2021-06-14,4.496974748
"2003","UKENNW_UU_TP000133",2021-06-28,4.75265837
"2004","UKENNW_UU_TP000133",2021-07-12,4.63871862
"2005","UKENNW_UU_TP000133",2021-07-26,4.814901172
"2006","UKENNW_UU_TP000133",2021-08-09,4.909086906
"2007","UKENNW_UU_TP000133",2021-08-23,4.901531387
"2008","UKENNW_UU_TP000133",2021-09-06,4.959789624
"2009","UKENNW_UU_TP000133",2021-09-20,5.036794565
"2010","UKENNW_UU_TP000133",2021-10-04,4.927519626
"2011","UKENNW_UU_TP000133",2021-10-18,4.701676943
"2012","UKENNW_UU_TP000133",2021-11-01,4.825548056
"2013","UKENNW_UU_TP000133",2021-11-15,5.222855295
"2014","UKENNW_UU_TP000133",2021-11-29,2.893551049
"2015","UKENNW_UU_TP000133",2021-12-13,3.549553603
"2016","UKENNW_UU_TP000133",2021-12-27,4.655418771
"2017","UKENNW_UU_TP000133",2022-01-10,4.237977695
"2018","UKENNW_UU_TP000133",2022-01-24,5.235481481
"2019","UKENNW_UU_TP000133",2022-02-07,5.089363038
"2020","UKENNW_UU_TP000133",2022-02-21,5.844944501
"2021","UKENNW_UU_TP000133",2022-03-07,5.631295802
"2022","UKENNW_UU_TP000133",2022-03-21,5.537528197
"2023","UKENSO_SW_TP000001",2021-06-07,4.977552098
"2024","UKENSO_SW_TP000001",2021-06-28,4.932833197
"2025","UKENSO_SW_TP000001",2021-07-05,4.784552631
"2026","UKENSO_SW_TP000001",2021-07-19,5.499620355
"2027","UKENSO_SW_TP000001",2021-08-02,5.724023869
"2028","UKENSO_SW_TP000001",2021-08-23,3.669032815
"2029","UKENSO_SW_TP000001",2021-08-30,5.538698277
"2030","UKENSO_SW_TP000001",2021-09-13,5.620239768
"2031","UKENSO_SW_TP000001",2021-09-27,4.325388896
"2032","UKENSO_SW_TP000001",2021-10-11,5.017613097
"2033","UKENSO_SW_TP000001",2021-10-25,5.93431163
"2034","UKENSO_SW_TP000001",2021-11-08,5.150799427
"2035","UKENSO_SW_TP000001",2021-11-22,5.076046702
"2036","UKENSO_SW_TP000001",2021-12-06,4.27154913
"2037","UKENSO_SW_TP000001",2021-12-27,4.820299966
"2038","UKENSO_SW_TP000001",2022-01-03,4.775780192
"2039","UKENSO_SW_TP000001",2022-01-17,5.479287146
"2040","UKENSO_SW_TP000001",2022-01-31,6.08710977
"2041","UKENSO_SW_TP000001",2022-02-14,5.848149791
"2042","UKENSO_SW_TP000001",2022-02-28,6.047058965
"2043","UKENSO_SW_TP000001",2022-03-14,4.844459322
"2044","UKENSO_SW_TP000004",2021-05-31,3.600289418
"2045","UKENSO_SW_TP000004",2021-06-14,3.992628578
"2046","UKENSO_SW_TP000004",2021-06-28,4.348946801
"2047","UKENSO_SW_TP000004",2021-07-12,4.61831332
"2048","UKENSO_SW_TP000004",2021-07-26,5.217208996
"2049","UKENSO_SW_TP000004",2021-08-09,6.050740894
"2050","UKENSO_SW_TP000004",2021-08-23,5.279031743
"2051","UKENSO_SW_TP000004",2021-09-06,4.834795874
"2052","UKENSO_SW_TP000004",2021-09-20,5.261560524
"2053","UKENSO_SW_TP000004",2021-10-04,5.184202571
"2054","UKENSO_SW_TP000004",2021-10-18,5.19321303
"2055","UKENSO_SW_TP000004",2021-11-01,3.869722144
"2056","UKENSO_SW_TP000004",2021-11-15,5.278352289
"2057","UKENSO_SW_TP000004",2021-11-29,4.650708597
"2058","UKENSO_SW_TP000004",2021-12-13,5.112377127
"2059","UKENSO_SW_TP000004",2021-12-27,4.928744242
"2060","UKENSO_SW_TP000004",2022-01-10,3.499478946
"2061","UKENSO_SW_TP000004",2022-01-24,4.030300534
"2062","UKENSO_SW_TP000004",2022-02-07,6.189771456
"2063","UKENSO_SW_TP000004",2022-02-21,5.510915938
"2064","UKENSO_SW_TP000004",2022-03-07,5.23274251
"2065","UKENSO_SW_TP000004",2022-03-21,5.576266543
"2066","UKENSO_SW_TP000008",2021-05-31,4.308806434
"2067","UKENSO_SW_TP000008",2021-06-14,4.722835396
"2068","UKENSO_SW_TP000008",2021-06-28,5.068378273
"2069","UKENSO_SW_TP000008",2021-07-12,4.819473219
"2070","UKENSO_SW_TP000008",2021-07-26,5.468812343
"2071","UKENSO_SW_TP000008",2021-08-09,5.705315739
"2072","UKENSO_SW_TP000008",2021-08-23,5.429472977
"2073","UKENSO_SW_TP000008",2021-09-06,4.410017522
"2074","UKENSO_SW_TP000008",2021-09-20,4.894487806
"2075","UKENSO_SW_TP000008",2021-10-04,5.745505861
"2076","UKENSO_SW_TP000008",2021-10-18,5.741759917
"2077","UKENSO_SW_TP000008",2021-11-01,4.226158194
"2078","UKENSO_SW_TP000008",2021-11-15,4.980566788
"2079","UKENSO_SW_TP000008",2021-11-29,4.397201978
"2080","UKENSO_SW_TP000008",2021-12-13,4.064946015
"2081","UKENSO_SW_TP000008",2021-12-27,5.550564496
"2082","UKENSO_SW_TP000008",2022-01-10,3.742530069
"2083","UKENSO_SW_TP000008",2022-01-24,4.225282663
"2084","UKENSO_SW_TP000008",2022-02-07,5.689250537
"2085","UKENSO_SW_TP000008",2022-02-21,4.648670245
"2086","UKENSO_SW_TP000008",2022-03-07,5.500200218
"2087","UKENSO_SW_TP000008",2022-03-21,4.570680453
"2088","UKENSO_SW_TP000011",2021-05-31,3.53165267
"2089","UKENSO_SW_TP000011",2021-06-07,5.356683556
"2090","UKENSO_SW_TP000011",2021-06-28,5.442871894
"2091","UKENSO_SW_TP000011",2021-07-12,4.914712448
"2092","UKENSO_SW_TP000011",2021-07-26,5.93607877
"2093","UKENSO_SW_TP000011",2021-08-09,6.051960033
"2094","UKENSO_SW_TP000011",2021-08-23,5.762977505
"2095","UKENSO_SW_TP000011",2021-09-06,4.61614934
"2096","UKENSO_SW_TP000011",2021-09-20,4.898502717
"2097","UKENSO_SW_TP000011",2021-10-04,5.434447974
"2098","UKENSO_SW_TP000011",2021-10-18,4.823060363
"2099","UKENSO_SW_TP000011",2021-11-01,5.518165223
"2100","UKENSO_SW_TP000011",2021-11-15,5.139237856
"2101","UKENSO_SW_TP000011",2021-11-29,5.165066893
"2102","UKENSO_SW_TP000011",2021-12-13,4.862883951
"2103","UKENSO_SW_TP000011",2021-12-27,4.886216175
"2104","UKENSO_SW_TP000011",2022-01-10,5.50158109
"2105","UKENSO_SW_TP000011",2022-01-24,4.870444941
"2106","UKENSO_SW_TP000011",2022-02-07,4.344283603
"2107","UKENSO_SW_TP000011",2022-02-21,4.981852846
"2108","UKENSO_SW_TP000011",2022-03-07,5.707991111
"2109","UKENSO_SW_TP000011",2022-03-21,5.07196957
"2110","UKENSO_SW_TP000013",2021-05-31,4.422357225
"2111","UKENSO_SW_TP000013",2021-06-14,4.720711696
"2112","UKENSO_SW_TP000013",2021-06-28,5.638980688
"2113","UKENSO_SW_TP000013",2021-07-12,5.00012755
"2114","UKENSO_SW_TP000013",2021-07-26,4.887400722
"2115","UKENSO_SW_TP000013",2021-08-09,5.787362081
"2116","UKENSO_SW_TP000013",2021-08-23,5.626877128
"2117","UKENSO_SW_TP000013",2021-09-06,5.794886766
"2118","UKENSO_SW_TP000013",2021-09-20,4.904065612
"2119","UKENSO_SW_TP000013",2021-10-04,5.263257141
"2120","UKENSO_SW_TP000013",2021-10-18,5.977097574
"2121","UKENSO_SW_TP000013",2021-10-25,5.801385261
"2122","UKENSO_SW_TP000013",2021-11-15,5.261460423
"2123","UKENSO_SW_TP000013",2021-11-29,4.873484562
"2124","UKENSO_SW_TP000013",2021-12-13,4.317109626
"2125","UKENSO_SW_TP000013",2021-12-27,5.153982611
"2126","UKENSO_SW_TP000013",2022-01-10,3.6037577
"2127","UKENSO_SW_TP000013",2022-01-24,3.908390887
"2128","UKENSO_SW_TP000013",2022-02-07,6.18843869
"2129","UKENSO_SW_TP000013",2022-02-21,5.348463855
"2130","UKENSO_SW_TP000013",2022-03-07,5.479056971
"2131","UKENSO_SW_TP000013",2022-03-21,4.5711645
"2132","UKENSO_SW_TP000016",2021-05-24,4.555878257
"2133","UKENSO_SW_TP000016",2021-06-07,4.458379583
"2134","UKENSO_SW_TP000016",2021-06-21,4.461234587
"2135","UKENSO_SW_TP000016",2021-07-12,4.932348134
"2136","UKENSO_SW_TP000016",2021-07-19,5.236523701
"2137","UKENSO_SW_TP000016",2021-08-02,3.738757158
"2138","UKENSO_SW_TP000016",2021-08-16,4.740921451
"2139","UKENSO_SW_TP000016",2021-08-30,5.397926269
"2140","UKENSO_SW_TP000016",2021-09-13,4.166395336
"2141","UKENSO_SW_TP000016",2021-09-27,5.249979207
"2142","UKENSO_SW_TP000016",2021-10-11,4.539905297
"2143","UKENSO_SW_TP000016",2021-10-25,5.099023802
"2144","UKENSO_SW_TP000016",2021-11-08,4.913062348
"2145","UKENSO_SW_TP000016",2021-11-22,5.145825497
"2146","UKENSO_SW_TP000016",2021-12-06,5.255884125
"2147","UKENSO_SW_TP000016",2022-01-03,4.024859783
"2148","UKENSO_SW_TP000016",2022-01-17,4.394728495
"2149","UKENSO_SW_TP000016",2022-01-31,3.967321496
"2150","UKENSO_SW_TP000016",2022-02-14,5.848721285
"2151","UKENSO_SW_TP000016",2022-02-28,5.380113942
"2152","UKENSO_SW_TP000016",2022-03-14,5.164925485
"2153","UKENSO_SW_TP000022",2021-05-31,4.041991261
"2154","UKENSO_SW_TP000022",2021-06-14,4.456547982
"2155","UKENSO_SW_TP000022",2021-06-28,5.647572774
"2156","UKENSO_SW_TP000022",2021-07-12,4.880123887
"2157","UKENSO_SW_TP000022",2021-07-26,5.388491543
"2158","UKENSO_SW_TP000022",2021-08-09,5.797687704
"2159","UKENSO_SW_TP000022",2021-08-23,5.89332731
"2160","UKENSO_SW_TP000022",2021-09-06,6.120674109
"2161","UKENSO_SW_TP000022",2021-09-20,5.687088813
"2162","UKENSO_SW_TP000022",2021-10-04,6.320940884
"2163","UKENSO_SW_TP000022",2021-10-18,6.416860847
"2164","UKENSO_SW_TP000022",2021-11-01,5.878676556
"2165","UKENSO_SW_TP000022",2021-11-15,5.732650775
"2166","UKENSO_SW_TP000022",2021-11-29,5.872363918
"2167","UKENSO_SW_TP000022",2021-12-13,5.781402329
"2168","UKENSO_SW_TP000022",2021-12-27,5.791549827
"2169","UKENSO_SW_TP000022",2022-01-10,3.961851096
"2170","UKENSO_SW_TP000022",2022-01-24,5.115662438
"2171","UKENSO_SW_TP000022",2022-02-07,5.523394809
"2172","UKENSO_SW_TP000022",2022-02-21,5.361248486
"2173","UKENSO_SW_TP000022",2022-03-07,5.754835444
"2174","UKENSO_SW_TP000022",2022-03-21,5.230814855
"2175","UKENSO_SW_TP000025",2021-05-31,4.318644228
"2176","UKENSO_SW_TP000025",2021-06-14,3.986108349
"2177","UKENSO_SW_TP000025",2021-06-28,5.221641282
"2178","UKENSO_SW_TP000025",2021-07-12,5.392361278
"2179","UKENSO_SW_TP000025",2021-07-26,5.029632869
"2180","UKENSO_SW_TP000025",2021-08-09,5.662902741
"2181","UKENSO_SW_TP000025",2021-08-23,5.304800985
"2182","UKENSO_SW_TP000025",2021-09-06,5.28602126
"2183","UKENSO_SW_TP000025",2021-09-20,5.520215198
"2184","UKENSO_SW_TP000025",2021-10-04,5.249777544
"2185","UKENSO_SW_TP000025",2021-10-18,5.462198011
"2186","UKENSO_SW_TP000025",2021-11-01,6.247539207
"2187","UKENSO_SW_TP000025",2021-11-15,5.329878957
"2188","UKENSO_SW_TP000025",2021-11-29,5.539825622
"2189","UKENSO_SW_TP000025",2021-12-13,5.66054026
"2190","UKENSO_SW_TP000025",2021-12-27,5.363856033
"2191","UKENSO_SW_TP000025",2022-01-03,4.925692451
"2192","UKENSO_SW_TP000025",2022-01-24,4.66643854
"2193","UKENSO_SW_TP000025",2022-02-07,4.874083354
"2194","UKENSO_SW_TP000025",2022-02-21,5.287433242
"2195","UKENSO_SW_TP000025",2022-03-07,5.490644916
"2196","UKENSO_SW_TP000025",2022-03-21,5.336908227
"2197","UKENSO_SW_TP000026",2021-05-31,5.379070519
"2198","UKENSO_SW_TP000026",2021-06-14,5.164510424
"2199","UKENSO_SW_TP000026",2021-06-28,5.485207946
"2200","UKENSO_SW_TP000026",2021-07-12,4.516552543
"2201","UKENSO_SW_TP000026",2021-07-26,6.039952177
"2202","UKENSO_SW_TP000026",2021-08-09,6.149869857
"2203","UKENSO_SW_TP000026",2021-08-23,5.145081404
"2204","UKENSO_SW_TP000026",2021-09-06,5.930412621
"2205","UKENSO_SW_TP000026",2021-09-20,5.078904704
"2206","UKENSO_SW_TP000026",2021-10-04,6.14275683
"2207","UKENSO_SW_TP000026",2021-10-18,6.083726731
"2208","UKENSO_SW_TP000026",2021-11-01,6.06735847
"2209","UKENSO_SW_TP000026",2021-11-15,5.319516807
"2210","UKENSO_SW_TP000026",2021-11-29,5.653975043
"2211","UKENSO_SW_TP000026",2021-12-13,5.856518499
"2212","UKENSO_SW_TP000026",2021-12-27,5.056185028
"2213","UKENSO_SW_TP000026",2022-01-10,4.648627627
"2214","UKENSO_SW_TP000026",2022-01-24,5.529472507
"2215","UKENSO_SW_TP000026",2022-02-07,5.220025359
"2216","UKENSO_SW_TP000026",2022-02-21,5.418227164
"2217","UKENSO_SW_TP000026",2022-03-07,5.706720922
"2218","UKENSO_SW_TP000026",2022-03-21,4.870893425
"2219","UKENSO_SW_TP000028",2021-05-31,3.825901346
"2220","UKENSO_SW_TP000028",2021-06-14,5.003132691
"2221","UKENSO_SW_TP000028",2021-06-28,5.447675584
"2222","UKENSO_SW_TP000028",2021-07-12,4.289523169
"2223","UKENSO_SW_TP000028",2021-07-26,5.364265109
"2224","UKENSO_SW_TP000028",2021-08-09,5.738509477
"2225","UKENSO_SW_TP000028",2021-08-23,5.343827869
"2226","UKENSO_SW_TP000028",2021-09-06,5.5321194
"2227","UKENSO_SW_TP000028",2021-09-20,5.2260185
"2228","UKENSO_SW_TP000028",2021-10-04,6.034126175
"2229","UKENSO_SW_TP000028",2021-10-18,4.967457625
"2230","UKENSO_SW_TP000028",2021-11-01,6.437397017
"2231","UKENSO_SW_TP000028",2021-11-15,5.623709919
"2232","UKENSO_SW_TP000028",2021-11-29,5.42567977
"2233","UKENSO_SW_TP000028",2021-12-13,5.720877958
"2234","UKENSO_SW_TP000028",2021-12-27,5.431117913
"2235","UKENSO_SW_TP000028",2022-01-10,3.540097578
"2236","UKENSO_SW_TP000028",2022-01-24,5.564574036
"2237","UKENSO_SW_TP000028",2022-02-07,6.101452451
"2238","UKENSO_SW_TP000028",2022-02-21,4.901093247
"2239","UKENSO_SW_TP000028",2022-03-07,5.930622022
"2240","UKENSO_SW_TP000028",2022-03-21,5.173384804
"2241","UKENSO_SW_TP000030",2021-05-31,5.229394425
"2242","UKENSO_SW_TP000030",2021-06-07,4.741367124
"2243","UKENSO_SW_TP000030",2021-06-28,5.376508119
"2244","UKENSO_SW_TP000030",2021-07-12,5.612874258
"2245","UKENSO_SW_TP000030",2021-07-26,5.879451596
"2246","UKENSO_SW_TP000030",2021-08-09,5.858546127
"2247","UKENSO_SW_TP000030",2021-08-23,5.571206214
"2248","UKENSO_SW_TP000030",2021-09-06,4.159921612
"2249","UKENSO_SW_TP000030",2021-09-20,5.080684447
"2250","UKENSO_SW_TP000030",2021-10-04,6.29782855
"2251","UKENSO_SW_TP000030",2021-10-18,5.423252221
"2252","UKENSO_SW_TP000030",2021-11-01,5.351252226
"2253","UKENSO_SW_TP000030",2021-11-15,5.645032664
"2254","UKENSO_SW_TP000030",2021-11-29,5.655880598
"2255","UKENSO_SW_TP000030",2021-12-13,5.39012699
"2256","UKENSO_SW_TP000030",2021-12-27,5.071008085
"2257","UKENSO_SW_TP000030",2022-01-03,6.028402341
"2258","UKENSO_SW_TP000030",2022-01-24,5.297862681
"2259","UKENSO_SW_TP000030",2022-02-07,5.877446593
"2260","UKENSO_SW_TP000030",2022-02-21,6.314151259
"2261","UKENSO_SW_TP000030",2022-03-07,6.17232415
"2262","UKENSO_SW_TP000030",2022-03-21,5.858652333
"2263","UKENSO_SW_TP000033",2021-05-31,3.951674737
"2264","UKENSO_SW_TP000033",2021-06-14,5.698332003
"2265","UKENSO_SW_TP000033",2021-06-28,5.781214605
"2266","UKENSO_SW_TP000033",2021-07-12,4.310292572
"2267","UKENSO_SW_TP000033",2021-07-26,4.659071649
"2268","UKENSO_SW_TP000033",2021-08-09,6.026918932
"2269","UKENSO_SW_TP000033",2021-08-23,5.071730273
"2270","UKENSO_SW_TP000033",2021-09-06,5.833731998
"2271","UKENSO_SW_TP000033",2021-09-20,5.101699288
"2272","UKENSO_SW_TP000033",2021-10-04,5.572197045
"2273","UKENSO_SW_TP000033",2021-10-18,5.838681384
"2274","UKENSO_SW_TP000033",2021-11-01,5.178676644
"2275","UKENSO_SW_TP000033",2021-11-15,5.228367958
"2276","UKENSO_SW_TP000033",2021-11-29,5.371284224
"2277","UKENSO_SW_TP000033",2021-12-13,5.608938926
"2278","UKENSO_SW_TP000033",2021-12-27,4.872364371
"2279","UKENSO_SW_TP000033",2022-01-10,4.632608915
"2280","UKENSO_SW_TP000033",2022-01-24,5.419527896
"2281","UKENSO_SW_TP000033",2022-02-07,5.221967775
"2282","UKENSO_SW_TP000033",2022-02-21,6.234145733
"2283","UKENSO_SW_TP000033",2022-03-07,5.845493328
"2284","UKENSO_SW_TP000033",2022-03-21,4.755546388
"2285","UKENSO_SW_TP000083",2021-05-24,3.520087358
"2286","UKENSO_SW_TP000083",2021-06-07,4.962526326
"2287","UKENSO_SW_TP000083",2021-06-21,4.924509499
"2288","UKENSO_SW_TP000083",2021-07-05,4.521152384
"2289","UKENSO_SW_TP000083",2021-07-19,5.816504472
"2290","UKENSO_SW_TP000083",2021-08-02,5.876989895
"2291","UKENSO_SW_TP000083",2021-08-16,5.747931953
"2292","UKENSO_SW_TP000083",2021-08-30,5.649787917
"2293","UKENSO_SW_TP000083",2021-09-13,5.43796502
"2294","UKENSO_SW_TP000083",2021-09-27,5.380980011
"2295","UKENSO_SW_TP000083",2021-10-11,4.843536588
"2296","UKENSO_SW_TP000083",2021-10-25,4.321886969
"2297","UKENSO_SW_TP000083",2021-11-08,5.104755112
"2298","UKENSO_SW_TP000083",2021-11-22,6.057462086
"2299","UKENSO_SW_TP000083",2021-12-06,5.758984712
"2300","UKENSO_SW_TP000083",2021-12-27,4.948222774
"2301","UKENSO_SW_TP000083",2022-01-03,5.355819854
"2302","UKENSO_SW_TP000083",2022-01-17,5.507061918
"2303","UKENSO_SW_TP000083",2022-01-31,3.841895515
"2304","UKENSO_SW_TP000083",2022-02-14,5.617812117
"2305","UKENSO_SW_TP000083",2022-02-28,5.415395056
"2306","UKENSO_SW_TP000083",2022-03-14,5.402218894
"2307","UKENSO_SW_TP000090",2021-05-31,3.385897225
"2308","UKENSO_SW_TP000090",2021-06-14,4.545502723
"2309","UKENSO_SW_TP000090",2021-06-28,5.027078549
"2310","UKENSO_SW_TP000090",2021-07-12,4.765822116
"2311","UKENSO_SW_TP000090",2021-07-26,5.016371462
"2312","UKENSO_SW_TP000090",2021-08-09,5.511241655
"2313","UKENSO_SW_TP000090",2021-08-23,4.569344473
"2314","UKENSO_SW_TP000090",2021-09-06,5.158591098
"2315","UKENSO_SW_TP000090",2021-09-20,4.430407033
"2316","UKENSO_SW_TP000090",2021-10-04,5.600347425
"2317","UKENSO_SW_TP000090",2021-10-18,3.954531199
"2318","UKENSO_SW_TP000090",2021-11-01,4.883272093
"2319","UKENSO_SW_TP000090",2021-11-15,4.173356733
"2320","UKENSO_SW_TP000090",2021-11-29,4.372145553
"2321","UKENSO_SW_TP000090",2021-12-13,5.552040946
"2322","UKENSO_SW_TP000090",2021-12-27,5.238413973
"2323","UKENSO_SW_TP000090",2022-01-10,6.334722255
"2324","UKENSO_SW_TP000090",2022-01-24,4.919276284
"2325","UKENSO_SW_TP000090",2022-02-07,4.090978056
"2326","UKENSO_SW_TP000090",2022-02-21,5.158574811
"2327","UKENSO_SW_TP000090",2022-03-07,5.714630804
"2328","UKENSO_SW_TP000090",2022-03-21,5.205961604
"2329","UKENSO_SW_TP000091",2021-05-24,5.076883779
"2330","UKENSO_SW_TP000091",2021-06-07,4.864055441
"2331","UKENSO_SW_TP000091",2021-06-21,5.053609274
"2332","UKENSO_SW_TP000091",2021-07-05,5.245378709
"2333","UKENSO_SW_TP000091",2021-07-19,5.193642309
"2334","UKENSO_SW_TP000091",2021-08-02,5.370743382
"2335","UKENSO_SW_TP000091",2021-08-16,5.726347341
"2336","UKENSO_SW_TP000091",2021-08-30,5.597402956
"2337","UKENSO_SW_TP000091",2021-09-13,5.349382548
"2338","UKENSO_SW_TP000091",2021-09-27,5.727181033
"2339","UKENSO_SW_TP000091",2021-10-11,4.286493962
"2340","UKENSO_SW_TP000091",2021-10-25,5.284649666
"2341","UKENSO_SW_TP000091",2021-11-08,5.348867565
"2342","UKENSO_SW_TP000091",2021-11-22,5.638341821
"2343","UKENSO_SW_TP000091",2021-12-06,4.976977978
"2344","UKENSO_SW_TP000091",2021-12-27,5.005597167
"2345","UKENSO_SW_TP000091",2022-01-03,5.455663592
"2346","UKENSO_SW_TP000091",2022-01-17,4.748376919
"2347","UKENSO_SW_TP000091",2022-01-31,5.863471372
"2348","UKENSO_SW_TP000091",2022-02-14,5.561180587
"2349","UKENSO_SW_TP000091",2022-02-28,5.19615949
